"","ALK","DIC","TOT_P","TOT_N5","TOT_N3","TOT_S6","TOT_S2","CH4","O2","N2","Mn2","Fe2","Ca2","MnO2","OM","OM_beta","FeOH3","FeOH3_P","FeCO3","S0","FeS","Viv","CaCO3","Apatite","MnCO3","Fe2_sorbed"
"31",5.79397372087911,8.8657820472784,0.071620922872158,9.96046997724625e-09,0.817379007075321,0.0214319562349789,0.0110327718091931,2.73245654199945,1.18204924002986e-60,0.0263735558924342,0.00994554126791892,0.210757577511891,0.00151096139962855,9.87955681309721e-06,1195.11729998418,10731.9199284402,4.88250801978925,0.00280733256340428,0,29.5877625306084,32.3548200080691,23.0261553208811,0,0.000310623052948487,0,0.00196010581401311
"32",5.83630749577734,9.00651772940214,0.0738342854986518,4.87790366762796e-09,0.842677298583692,0.0203713898475472,0.0112807470501443,2.82283241760315,4.2789531941366e-63,0.0263735585738896,0.00994556706473837,0.210817561177258,0.00150783033434769,5.73130235589042e-06,1176.20239904866,10725.7572949902,4.42451060074149,0.00254399086361195,0,29.6215751957575,32.4779895865012,23.0952294090368,0,0.000321220860468547,0,0.00195764756506931
"33",5.87810456257434,9.14655101781897,0.0760452226515865,2.38598306153542e-09,0.867855519339895,0.0193529720468094,0.0115208952774787,2.91281459387227,1.49345025125233e-65,0.0263735598885887,0.00994558208336243,0.210656785095245,0.00150468833607958,3.31121536406081e-06,1157.61193190685,10719.9803225851,4.00884489221185,0.0023049907098256,0,29.6544429954342,32.5979959555458,23.1639695194269,0,0.000331973161465778,0,0.00195468989933763
"34",5.91939310889828,9.28587917285164,0.0782536181933781,1.16592934387635e-09,0.892912684157555,0.0183757401825483,0.0117532165304724,3.00239785754305,5.0310530844217e-68,0.0263735605322773,0.00994559078047714,0.210298201590469,0.00150153557648582,1.90525815201683e-06,1139.32487776002,10714.5604441675,3.63152484363849,0.00208803945594448,0,29.6864446484274,32.7149844785633,23.2323971404522,0,0.00034287966986282,0,0.00195121611414002
"35",5.96019924131373,9.42449995905564,0.0804593394714502,5.69289304780935e-10,0.917847920987742,0.0174386983326611,0.0119777176133883,3.09157747037118,1.63748556674812e-70,0.0263735608470623,0.00994559579055436,0.209762848965394,0.00149837218367402,1.09183758777102e-06,1121.32188607223,10709.4715749656,3.28896171864637,0.00189107321462778,0,29.7176553845189,32.8290982615945,23.3005352544847,0,0.000353942788077353,0,0.00194720852940073
"36",6.00054712363142,9.56241161646843,0.0826622403177539,2.77798882682017e-10,0.942660465103034,0.0165408233026795,0.0121944142253653,3.18034914558691,5.15414199608503e-73,0.0263735610008533,0.00994559866179501,0.209069982470226,0.00149519823639448,6.23157147852531e-07,1103.58509867499,10704.6898406999,2.97792076475124,0.00171223181673245,0,29.7481470473547,32.9404776824945,23.3684081273182,0,0.000365168024542255,0,0.00194264841547768
"37",6.0404591100758,9.69961283379768,0.0848621637917539,1.35500640397978e-10,0.967349653649131,0.015681070165874,0.0124033325999871,3.26870902574839,1.57029778544145e-75,0.026373561075931,0.00994560029888294,0.208237200245808,0.00149201375826199,3.54211307350751e-07,1086.09799607883,10700.1933412704,2.69548315819686,0.00154983685459314,0,29.7779882076094,33.0492600197737,23.4360411251649,0,0.00037656445291662,0,0.00193751592063556
"38",6.07995587268845,9.83610272346558,0.0870589446703346,6.60752106783669e-11,0.991914920542256,0.0148583773688642,0.0126045107049344,3.35665366189476,4.63467537696406e-78,0.0263735611125608,0.00994560122755669,0.20728056356292,0.00148881871302542,2.00509714780604e-07,1068.84526432203,10695.9619444552,2.43901250588908,0.00140237237618773,0,29.8072442837426,33.1555791683375,23.5034605562519,0,0.000388145153643561,0,0.0019317899980487
"39",6.11905652260897,9.97188079840565,0.0892524117187155,3.22174864765565e-11,1.01635579169223,0.0140716714263745,0.0127979990520837,3.44417999392588,1.32621351600353e-80,0.0263735611304249,0.00994560175169449,0.20621471096531,0.00148561304705717,1.13029733857823e-07,1051.81267932818,10691.9771051033,2.20612529268369,0.00126846786620191,0,29.8359776681344,33.2595654302336,23.5706935342522,0,0.000399924684403672,0,0.00192544833232874
"40",6.15777872495331,10.1069469505053,0.0914423897170195,1.5709668041864e-11,1.04067188053265,0.0133198712278021,0.0129838611668438,3.53128533214865,3.68206428977219e-83,0.0263735611391348,0.00994560204600979,0.205052966127019,0.00148239671422734,6.34459684251014e-08,1034.98700626052,10688.2217060815,1.99466475279038,0.00114688320687741,0,29.864247856785,33.3613453695749,23.6377678609921,0,0.000411917587489852,0,0.00191846726568464
