"","siderite","FeS","Viv","CaCO3","Apatite","MnCO3"
"71",0,0,0,322.432973904029,2.90474250734956e-27,0
"72",0,0,0,324.585842603061,2.90513118780523e-27,0
"73",0,0,0,326.700711636922,2.90537991284817e-27,0
"74",0,0,0,328.750359451044,2.905887570217e-27,0
"75",0,0,0,330.820440677147,2.90557549948953e-27,0
"76",0,0,0,332.803911412457,2.90625812159534e-27,0
"77",0,0,0,334.778741511897,2.90620178353002e-27,0
"78",0,0,0,336.722823587368,2.90635878049636e-27,0
"79",0,0,0,338.632933479503,2.90653999382928e-27,0
"80",0,0,0,340.445120455669,2.90732530930478e-27,0
"81",0,0,0,342.290670831538,2.90686554565204e-27,0
"82",0,0,0,344.092020819942,2.90712684082882e-27,0
"83",0,0,0,345.87736030748,2.90712096513755e-27,0
"84",0,0,0,347.569706468044,2.90783319345421e-27,0
"85",0,0,0,349.08333051113,2.90935314578974e-27,0
"86",0,0,0,350.727968509496,2.90795490880389e-27,0
"87",0,0,0,352.392095760023,2.90759797642439e-27,0
"88",0,0,0,353.999470042747,2.90796054194984e-27,0
"89",0,0,0,355.459243784317,2.90917111885694e-27,0
"90",0,0,0,356.849287163812,2.90962336038818e-27,0
"91",0,0,0,358.289346960523,2.90893896554193e-27,0
"92",0,0,0,359.797965982551,2.90807025645439e-27,0
"93",0,0,0,361.333394740512,2.90759618265213e-27,0
"94",0,0,0,362.808227319439,2.90792006593938e-27,0
"95",0,0,0,364.415360430574,2.90642171349843e-27,0
"96",0,0,0,365.976910445873,2.90661510857439e-27,0
"97",0,0,0,367.442589536103,2.90727505123482e-27,0
"98",0,0,0,369.060117288326,2.90559550498894e-27,0
"99",0,0,0,370.596052090892,2.90613238494643e-27,0
"100",0,0,0,372.14069874803,2.90580898786931e-27,0
"101",0,0,0,373.675917916218,2.90566063100982e-27,0
"102",0,0,0,375.197951094865,2.90555094627532e-27,0
"103",0,0,0,376.707782847589,1.4917000907704e-27,0
"104",0,0,0,378.198821015274,1.49167491526242e-27,0
"105",0,0,0,379.669213202982,1.49166091336356e-27,0
"106",0,0,0,381.117305769787,1.4916571697197e-27,0
"107",0,0,0,382.527925755522,1.49173112400932e-27,0
"108",0,0,0,383.930378381296,1.4916652160234e-27,0
"109",0,0,0,385.263644491841,1.49190223525938e-27,0
"110",0,0,0,386.612194920704,1.49172124216067e-27,0
"111",0,0,0,387.908157567325,7.65958587560977e-28,0
"112",0,0,0,389.200633107961,7.65919196799121e-28,0
"113",0,0,0,389.876672262094,2.91152418145295e-27,0
"114",0,0,0,390.019232674496,2.91665404969065e-27,0
"115",0,0,0,390.153126995574,2.91663121629528e-27,0
"116",0,0,0,390.208841468291,2.91728722480761e-27,0
"117",0,0,0,390.231181159898,2.91751608214198e-27,0
"118",0,0,0,390.276419469223,2.91717370054534e-27,0
"119",0,0,0,390.326592262052,2.91704878458317e-27,0
"120",0,0,0,390.278841408056,2.91794779133026e-27,0
"121",0,0,0,390.320848005112,2.91699984150862e-27,0
"122",0,0,0,390.270517358611,2.91788426712171e-27,0
"123",0,0,0,390.278256998013,2.91727219068379e-27,0
"124",0,0,0,390.164897621993,2.918454738542e-27,0
"125",0,0,0,390.087714047741,2.91809757561183e-27,0
"126",0,0,0,389.984424199966,2.91831724495892e-27,0
"127",0,0,0,389.916550848885,2.9179511954353e-27,0
"128",0,0,0,389.779021857614,2.9186419406832e-27,0
"129",0,0,0,389.653365533833,2.91852312694185e-27,0
"130",0,0,0,389.484849050253,2.91898135923122e-27,0
"131",0,0,0,389.397689467655,2.91814245758496e-27,0
"132",0,0,0,389.213564392354,2.91917517346957e-27,0
"133",0,0,0,389.043565480321,2.91906409463931e-27,0
"134",0,0,0,388.880113838543,2.91903836550626e-27,0
"135",0,0,0,388.666401130044,2.91962712307038e-27,0
"136",0,0,0,388.483376563482,2.91935886162668e-27,0
"137",0,0,0,388.360084250846,2.91878842311667e-27,0
"138",0,0,0,388.061129004485,2.9207373775998e-27,0
"139",0,0,0,387.871048328506,2.91965275122707e-27,0
"140",0,0,0,387.634319326941,2.92025194603761e-27,0
"141",0,0,0,387.400474397956,2.92032358674137e-27,0
"142",0,0,0,387.26167948744,2.91940157347755e-27,0
"143",0,0,0,386.881883280414,2.92210933086926e-27,0
"144",0,0,0,386.621611938894,2.92092701379224e-27,0
"145",0,0,0,386.37477764998,2.92093679193926e-27,0
"146",0,0,0,386.076704751921,2.92163355834671e-27,0
"147",0,0,0,385.795745092118,2.92159562150465e-27,0
"148",0,0,0,385.594805456868,2.92088579439818e-27,0
"149",0,0,0,385.321408940405,2.92186217635673e-27,0
"150",0,0,0,384.97814194859,2.92279323929429e-27,0
"151",0,0,0,384.711697534394,2.92211679570169e-27,0
"152",0,0,0,384.343568059707,2.923438249129e-27,0
"153",0,0,0,383.995775159797,2.92339578682522e-27,0
"154",0,0,0,383.741845211624,2.92256246495138e-27,0
"155",0,0,0,383.423471828226,2.92349591870586e-27,0
"156",0,0,0,383.107609107589,2.92368085488304e-27,0
"157",0,0,0,382.746151131712,2.92442433355265e-27,0
"158",0,0,0,382.355142139136,2.92500919915392e-27,0
"159",0,0,0,382.067570225233,2.92408677247035e-27,0
"160",0,0,0,381.7542388797,2.92462159757975e-27,0
"161",0,0,0,381.35199968935,2.92590899446749e-27,0
"162",0,0,0,381.035720321413,2.92518074128946e-27,0
"163",0,0,0,380.509900147787,2.9277996090681e-27,0
"164",0,0,0,380.195292233452,2.92567628321688e-27,0
"165",0,0,0,379.822091885349,2.92661260047472e-27,0
"166",0,0,0,379.50210081062,2.92630826731957e-27,0
"167",0,0,0,379.038333466414,2.92825048657006e-27,0
"168",0,0,0,378.421235198728,0.32678661517197,0
"169",0,0,0,375.426114647452,1.81421965562062,0
"170",0,0,0,372.335689759377,2.82404477770923,0
"171",0,0,0,369.366388159464,3.69044371130888,0
"172",0,0,0,366.303698918726,4.48033918395968,0
"173",0,0,0,363.273096357272,5.21935697882409,0
"174",0,0,0,360.27238973014,5.92215603921194,0
"175",0,0,0,357.319202314183,6.59735155345029,0
"176",0,0,0,354.40131727155,7.25124972103252,0
"177",0,0,0,351.371884152847,7.89249220489309,0
"178",0,0,0,348.453809320152,8.51761208046841,0
"179",0,0,0,345.437645486117,9.13602569288432,0
"180",0,0,0,342.438948349978,9.74635171515739,0
"181",0,0,0,339.693965755776,10.3404181496226,0
"182",0,0,0,336.676270905544,10.9408183712987,0
"183",0,0,0,333.78067012171,11.532497916984,0
"184",0,0,0,330.754245695384,12.1277286949612,0
"185",0,0,0,327.965123847617,12.7098311244693,0
"186",0,0,0,325.042865368393,13.2973252430733,0
"187",0,0,0,321.832114629799,13.9005928584059,0
"188",0,0,0,319.322575418442,14.4650309255198,0
"189",0,0,0,315.656308660275,15.0983145731573,0
"190",0,0,0,311.554177331276,15.7642750664291,0
"191",0,0,0,307.424936652983,16.4402202633541,0
"192",0,0,0,303.293278228924,17.1254739992145,0
"193",0,0,0,299.134158660729,17.8222145317333,0
"194",0,0,0,294.983866237543,18.5288233696344,0
"195",0,0,0,290.728228699499,19.2549801096313,0
"196",0,0,0,286.479214961645,19.9926670221354,0
"197",0,0,0,282.279783503922,20.738802135314,0
"198",0,0,0,277.908812717839,21.5132439571142,0
"199",0,0,0,273.647358029475,22.2925677645049,0
"200",0,0,0,269.286677902005,23.0961507830054,0
"201",0,0,0,264.934545947003,23.915291034494,0
"202",0,0,0,260.553687616709,24.7544298039611,0
"203",0,0,0,256.165013953168,25.6124829040607,0
"204",0,0,0,251.744955886252,26.4930931559243,0
"205",0,0,0,247.368141855713,27.3889156489285,0
"206",0,0,0,242.823597943927,28.326151876238,0
"207",0,0,0,238.396828489792,29.2719964115443,0
"208",0,0,0,233.901614069825,30.2498551190158,0
"209",0,0,0,229.372520144235,31.2573998955568,0
"210",0,0,0,224.744146333001,32.3062985102032,0
"211",0,0,0,220.541632168059,33.3213517977921,0
"212",0,0,0,216.25039034731,34.3758444949373,0
"213",0,0,0,211.94071080362,35.4617327505863,0
"214",0,0,0,207.565291431278,36.5889257473716,0
"215",0,0,0,203.302468892225,37.7289994213806,0
"216",0,0,0,198.912461523225,38.9252039403552,0
"217",0,0,0,194.561438661436,40.150807619051,0
"218",0,0,0,190.257600584092,41.4053154261387,0.272683585381314
"219",0,0,0,185.845576147933,42.7222852165548,0.556325583624073
"220",0,0,0,181.480513583333,44.0730970168678,0.824394715305863
"221",0,0,0,177.022527375249,45.4916884502761,1.07885463577447
"222",0,0,0,172.675709105787,46.9344553862634,1.31923242416608
"223",0,0,0,168.311980712612,48.43357303956,1.54620685086152
"224",0,0,0,163.927495872077,49.9940988339296,1.75878400696972
"225",0,0,0,159.582447802205,51.6044485340994,1.95971788248001
"226",0,0,0,154.848427572676,53.3925154791933,2.14150018939191
"227",0.0667160591771169,137.140972711259,71.8093667279724,150.17310378691,55.243735320706,2.31053916357043
"228",0.482904240537724,1011.15060560413,523.935148528601,145.473457279726,57.1893383557103,2.46605235081075
"229",0.896406007766559,1911.50514886175,980.445916278846,140.833809360427,59.2088227781442,2.60923595817141
"230",1.28178769976528,2781.6332961025,1413.54966991299,136.203038896074,61.3255235229343,2.73780782735058
"231",1.61376782447281,3559.87835838418,1794.88820011682,131.521597314081,63.5711572093601,2.84901173154602
"232",1.94150454199036,4352.76353755038,2178.23042969317,126.906454983737,65.9113931255776,2.94693190761133
"233",2.23290289285552,5083.90674189255,2527.73357316664,122.286914495762,68.3840575171194,3.02874344993391
"234",2.48596514984777,5743.55553773399,2840.56592840268,117.652047853064,71.0082828709743,3.0946097842314
"235",2.73449283804782,6410.27633612883,3154.51230750349,113.094540478504,73.7537331377979,3.14805975322217
"236",2.9560376315198,7027.3332939402,3444.00094787014,108.559821588139,76.6595367958785,3.1875142795136
"237",3.16027519819517,7616.24611298433,3719.79935528428,104.078982419903,79.7238207847408,3.21316741169229
"238",3.30280689922094,8059.47081539972,3930.06318394846,99.5292270959886,83.0399680826733,3.22048614691382
"239",3.4216104735671,8450.00581303057,4117.92088562435,95.0114651054338,86.5754246337288,3.21480778361896
"240",3.50657960733818,8758.66418331719,4271.00337933495,90.496351541213,90.3777572914715,3.19522442735462
"241",3.590520206255,9071.43519674263,4427.69742473094,86.0880109691649,94.3968965354315,3.16557456006953
"242",3.67004018359732,9379.28115654146,4584.12247379798,81.7824152206857,98.6555217989057,3.1262783905381
"243",3.68039660989414,9501.33688239103,4661.68996550834,77.372023286043,103.380050532927,3.06884032676156
"244",3.71365688322223,9690.94103902945,4771.0353875294,73.1695694012236,108.317969067612,3.00662748129539
"245",3.71020159693695,9780.14063854343,4839.31217970204,68.9725989914948,113.713659188658,2.9320782782365
"246",3.66343643711174,9746.62865696064,4856.98979023262,64.7559015287339,119.676205466211,2.84370119622996
"247",3.61005575404324,9693.92132757815,4868.72535619822,60.6557807110085,126.108529421751,2.74822581154822
"248",3.53685712960712,9582.75867137712,4857.34409894805,56.6245288713018,133.14944781511,2.64401221690406
"249",3.44682636201494,9420.42501783371,4825.6893674952,52.6772374693318,140.870544100121,2.53217937244233
"250",3.32739212329655,9168.06603613258,4756.24132087312,48.7638626896907,149.49239461441,2.41071584683291
"251",3.20892992457982,8915.224847337,4687.69688376371,45.0100388433451,158.892435351982,2.28646428126824
"252",3.07052227167123,8598.26099054246,4591.29091328938,41.3368623475459,169.396373909124,2.15583655931317
"253",2.90984272962266,8208.98779207716,4463.72320334252,37.6855792370015,181.424986181227,2.01606356917089
"254",2.74499476111967,7801.20209565831,4326.46687793122,34.1941438119338,194.839492456225,1.8749211348336
"255",2.56117528465158,7328.48481395285,4157.0633675416,30.7980484551103,210.187093330941,1.72961865520759
"256",2.37958389917021,6855.47760610483,3983.68079133501,27.6016711529286,227.3746118926,1.58645637159509
"257",2.19189769674104,6355.75088988227,3792.74150550588,24.5677522170833,246.953582391744,1.44412867504068
"258",2.00155638454948,5839.3193599876,3587.23553600993,21.7156690901208,269.287796878136,1.3045324306477
"259",1.81530113913705,5326.82642791542,3375.6655003202,19.0801841162002,294.594232101046,1.17060230027519
"260",1.63593335251071,4826.83198357295,3161.06680846777,16.6759614133275,323.148014612412,1.04418382065094
"261",1.4670063384631,4350.53474549095,2948.36425699574,14.517302067036,355.076653885587,0.927161125152389
"262",1.31154116764725,3907.80582133487,2742.52226394513,12.6118327043595,390.320559675758,0.821039813537948
"263",1.17175080984811,3506.28847597287,2548.1096093727,10.9590612884495,428.570200138638,0.726806266533953
"264",1.0484014797885,3149.31840074476,2368.19533519191,9.54483044343496,469.390251574433,0.644502040024468
"265",0.941400383047826,2837.64608623846,2204.80357557953,8.34970225790412,512.131446170112,0.573716320276631
"266",0.849617705466417,2568.78863647718,2058.38796508013,7.34694699944669,556.143229991553,0.513416697833356
"267",0.771460066063412,2338.69820485749,1928.42008944494,6.50893982237473,600.770032429267,0.462363399758888
"268",0.705057347573037,2142.32311773754,1813.57894950465,5.80824487808397,645.480538840717,0.419186852632629
"269",0.648761754233446,1975.21378096561,1712.6430152332,5.22095800255827,689.812236431611,0.382637647511347
"270",0.599551434844113,1828.14900661767,1620.70624000127,4.72095637679735,733.915328735116,0.351182361856069
"271",0.559143172410112,1707.55597248077,1543.49688741605,4.3032770578603,776.499132303589,0.324771830552427
"272",0.522609900712173,1597.51529924716,1470.63630165878,3.94011268802358,818.754450607388,0.3015485022724
"273",0.49152710732855,1503.76537769246,1406.99904915307,3.62986547367705,859.614541846694,0.281591450654887
"274",0.464533467364181,1422.10832322936,1350.18053252961,3.36133086077677,899.241551685957,0.264197375636503
"275",0.440835171409786,1350.16989847225,1298.88379134785,3.12704834011421,937.644844049239,0.248915361826965
"276",0.419462367929225,1284.89747279487,1251.16236474185,2.91981493220863,975.080794569411,0.235281301893349
"277",0.400512612543051,1226.82651026055,1207.73280690944,2.73683892897385,1011.27509815585,0.22315920079821
"278",0.383531580175857,1174.57550647209,1167.77012659236,2.57414180544706,1046.28138901049,0.21230149235799
"279",0.368375129265835,1127.79480992701,1131.21959699453,2.42906400711455,1080.03348169716,0.20255323134044
"280",0.353694485452377,1081.96508596099,1094.58222131449,2.29601828748908,1113.29077027901,0.193500924505746
"281",0.341030130246267,1042.48355482025,1062.3912192641,2.17776866307791,1144.96110391635,0.18542954901363
"282",0.329637067152833,1006.87782064781,1032.76003895255,2.07102074948913,1175.40678473366,0.17810250349398
"283",0.320088650901483,977.201836014364,1007.52378343299,1.97614811615636,1204.09851390765,0.171576221771244
"284",0.309542816181968,943.679008682661,978.613558345829,1.88491598729135,1233.13604041564,0.165165958146458
"285",0.301066491633417,916.962843033452,955.005305024325,1.80442352904419,1260.13048695127,0.159516893093925
"286",0.292317711562259,888.994349465262,929.97858478741,1.7282187464927,1286.86005368873,0.154080473439825
"287",0.284324008514244,863.365203016929,906.610919349809,1.65829159646003,1312.47932346546,0.149052711790757
"288",0.276700796560223,838.780885768584,883.846127783333,1.59322990317545,1337.27943270373,0.144323569999683
"289",0.269956003256117,817.03038918277,863.256114069102,1.5337506038963,1360.80267339842,0.139976095356541
"290",0.263484165475413,796.036884433444,843.100435229948,1.4780974431083,1383.54876276842,0.135864413993372
"291",0.257536598782559,776.690682422509,824.176178445355,1.42649394634483,1405.28571510873,0.132020359695017
"292",0.252183286868805,759.244569824634,806.735771952167,1.37879534167722,1425.92655988465,0.128440951555496
"293",0.24611196132218,739.168542245232,786.886409492423,1.33197844635906,1446.69475346114,0.124851114957822
"294",0.240876159180407,721.858670773408,769.308962358913,1.28912750978599,1466.13399926022,0.1215512876908
"295",0.235796292293333,704.977684898797,751.997254642322,1.24860869602584,1484.88015166934,0.118398038037747
"296",0.23118774118932,689.629786109158,735.923326257062,1.21090147290176,1502.61143259234,0.115441838487643
"297",0.22671170598476,674.652871456261,720.095624666687,1.17515393744612,1519.66029939684,0.112606871556145
"298",0.22221308312324,659.520338128661,704.068735517037,1.14093463416526,1536.18852191473,0.109859185216086
"299",0.218330807054703,646.438374357087,689.775291058277,1.10933592370208,1551.55925448661,0.107308837055522
"300",0.214369931385142,633.024123423123,675.153502282287,1.07891624850469,1566.47219727583,0.104818608336368
"301",0.21012726857807,618.59183137032,659.61607283274,1.0492161835112,1581.15174868695,0.102348769503329
"302",0.206569470576305,606.457490743529,646.055419959337,1.02193809628183,1594.60034273978,0.10007195855813
"303",0.203133667741481,594.692571301052,632.805826891089,0.995922400561504,1607.41864799922,0.0978789376358592
"304",0.1993232113658,581.615332890809,618.411442652154,0.970226849424108,1620.13179127056,0.0956786697321356
"305",0.19600890943858,570.19875883121,605.459176737361,0.94635038205588,1631.8183254279,0.0936225702599526
"306",0.193329701787347,560.904296660709,594.351482795765,0.924452379529081,1642.32618510755,0.0917311940105504
"307",0.18959017409739,547.995551734006,580.131410915971,0.901503121613471,1653.50694181278,0.0897027411658295
"308",0.186524442808989,537.349340635013,567.885990723863,0.88049036355742,1663.48174628619,0.0878399545598444
"309",0.183250376255815,525.993093638759,555.047125661712,0.85983275757299,1673.22283015518,0.0859883690339467
"310",0.180603744996872,516.736412731925,544.039961417241,0.840907268147391,1681.81149032208,0.0842895403744271
"311",0.177831411368386,507.051137792027,532.688774649826,0.822389629757462,1690.0878436744,0.0826112651585082
"312",0.175173631218671,497.742083292174,521.691727922991,0.804641601281003,1697.79877890596,0.0809920724005185
"313",0.172554404404421,488.557662669074,510.834536133459,0.787508263595193,1705.03299893374,0.0794179851508411
"314",0.169840212979386,479.057827687012,499.744369325336,0.770749747995009,1711.94364565653,0.0778663422555348
"315",0.167513754170172,470.844222591539,489.786051427241,0.755134990179939,1717.98135514702,0.0764169836910356
"316",0.164519351455073,460.528191119098,478.008288718983,0.738811309905501,1724.43921038074,0.0748836152598967
"317",0.162321797914513,452.839616554707,468.505294535896,0.724222083735212,1729.5752400932,0.0735170602100696
"318",0.160067870270977,444.967084815824,458.889974771872,0.709964729769202,1734.37168912316,0.0721755756070844
"319",0.157270754972142,435.329773353656,447.834945493734,0.695265573276623,1739.39087614098,0.0707813345328107
"320",0.155288842778057,428.359973644976,439.070915427808,0.68223799336295,1743.07851839108,0.0695528741391404
"321",0.152922076852575,420.150799300127,429.314244509815,0.668986200151114,1746.81620334987,0.0682964735112874
"322",0.150642117758237,412.235038193677,419.855722562652,0.656217517109318,1750.07976215352,0.067086733533693
"323",0.148608839156659,405.125603155254,411.12101713915,0.644156390967784,1752.69132816196,0.0659480954577279
"324",0.146098683862312,396.504876898731,401.18164463597,0.631705939702367,1755.47639313541,0.0647687599353082
"325",0.144505626369982,390.832585186091,393.73538175131,0.620948259401131,1756.84305054807,0.0637648178709559
"326",0.142105052111545,382.604153459833,384.229783556347,0.609271868214894,1758.78530202876,0.0626673203202501
"327",0.140170421820268,375.877168510507,376.014591043412,0.598565546958736,1759.85058172055,0.0616729502238799
"328",0.138171328215784,368.967349114175,367.699902542241,0.588038639594403,1760.64414785422,0.0607010858817098
"329",0.136151129447361,362.015131745014,359.403042097351,0.577739922477173,1761.12629050504,0.059757649266692
"330",0.134249389165928,355.459333622126,351.480852193506,0.567864865268901,1761.14045181594,0.0588639578681155
"331",0.132421203013522,349.157710227458,343.81490723686,0.558336366653265,1760.7447696761,0.0580129874004412
"332",0.130517443931239,342.645906391202,336.031333460162,0.548920440178388,1760.12310585545,0.0571810296283385
"333",0.128812371852688,336.775064375104,328.813591100732,0.540013205621891,1758.96003836977,0.0564102382082899
"334",0.126891939885135,330.268534985481,321.13613505558,0.531012077101153,1757.73472808586,0.0556379445715595
"335",0.125313372021206,324.837796120488,314.36845722958,0.522693727383302,1755.82620238089,0.0549464312738459
"336",0.123451209813439,318.567958772288,306.983117683175,0.514169900274588,1753.94607660337,0.0542423213334541
"337",0.121837646419114,313.085169060616,300.270547232267,0.506189684658555,1751.49339104909,0.0536051238392973
"338",0.120134214599526,307.35751062717,293.415331279864,0.498254707130081,1748.87065508001,0.0529822674847736
"339",0.11854675999491,302.008859617958,286.907408482698,0.490653256403178,1745.84753377588,0.0524044588086113
"340",0.117011232832003,296.843501173155,280.591707438584,0.483292805490428,1742.50171800096,0.0518617508017096
"341",0.11537229151049,291.413021404285,274.109038880488,0.475934919668783,1739.03028634998,0.0513281394633094
"342",0.113959486886211,286.682003013362,268.219306643259,0.469042120422933,1735.06296844731,0.0508532696870215
"343",0.112484922185568,281.791648193118,262.257851877807,0.462209954466039,1730.93401314297,0.0503927464713398
"344",0.110941061116601,276.722265757193,256.21340884418,0.455421639881192,1726.66291660044,0.049943774695904
"345",0.109494001712197,271.963076459312,250.46024729367,0.448895015703746,1722.07895204399,0.0495294947275744
"346",0.108086220331335,267.380236404132,244.868184601956,0.44252044751661,1717.27713368682,0.0491369544194461
"347",0.106420897678598,262.073328969062,238.787601111072,0.435915025206826,1712.57427083799,0.0487225653441833
