"","R.ALK","R.DIC","R.TOT_P","R.TOT_N5","R.TOT_N3","R.TOT_S6","R.TOT_S2","R.CH4","R.O2","R.N2","R.Mn2","R.Fe2","R.Ca2","R.MnO2","R.OM","R.OM_beta","R.FeOH3","R.FeOH3_P","R.FeCO3","R.S0","R.FeS","R.Viv","R.CaCO3","R.Apatite","R.MnCO3","R.Fe2_sorbed"
"445",0.377049118792524,1.33072991787733,0.0184066500552126,-2.98003265594784e-92,0.401729786529006,-2.89117890921598e-29,0.00691518356364077,1.33072991787733,0,1.49001632797392e-92,0,-0.00312945764125131,-7.55119938332771e-06,0,-8.91978485478232e-50,-2.66145983575466,0,-1.87603058157387e-147,0,8.99068454278659e-148,-0.00691518356364077,0.00334821373496403,0,2.51706646110924e-06,0,-6.05064496446872e-18
"446",0.368957579738367,1.3019189880491,0.0178844331639085,-2.28809200287476e-92,0.393032147335579,-2.12676367446593e-29,0.00692504685019615,1.3019189880491,0,1.14404600143738e-92,3.45021019358611e-30,-0.00308751554904091,-7.55166761062265e-06,-3.45021019358611e-30,-4.60706041127754e-50,-2.60383797609821,1.29123183792857e-30,0,0,2.66176359103432e-30,-0.00692504685019615,0.00333752079974568,0,2.51722253687422e-06,0,2.13692931217727e-18
"447",0.360998809934603,1.27358225836799,0.0173707251493174,-1.7602004057458e-92,0.384477662903544,-1.56314195715332e-29,0.00693462926341943,1.27358225836799,0,8.80100202872898e-93,1.28196291343138e-30,-0.00304651181171102,-7.55209810061516e-06,-1.28196291343138e-30,-2.37401493417354e-50,-2.54716451673598,6.35420762990169e-31,0,0,9.15412271151681e-31,-0.00693462926341943,0.00332704702504348,0,2.51736603353839e-06,0,6.94519424896876e-19
"448",0.353171618844354,1.24571541179428,0.0168654482751675,-1.35670662760912e-92,0.37606502997563,-1.14792040669571e-29,0.00694394271940964,1.24571541179428,0,6.78353313804561e-93,1.16215213874863e-30,-0.00300642893600637,-7.55249204807598e-06,-1.16215213874863e-30,-1.22048130175957e-50,-2.49143082358855,-1.4174238986709e-31,0,0,1.17575577883466e-30,-0.00694394271940964,0.00331679055180534,0,2.51749734935866e-06,0,9.18575675799588e-19
"449",0.345474806218597,1.21831409799403,0.0163685240529461,-1.04771683997979e-92,0.367792935243481,-8.4228399303131e-30,0.00695299911368815,1.21831409799403,0,5.23858419989893e-93,7.51719051416411e-31,-0.0029672496353272,-7.55285064180501e-06,-7.51719051416411e-31,-6.2598668270008e-51,-2.43662819598806,2.23397601460219e-31,0,0,6.09770424243822e-31,-0.00695299911368815,0.00330674958300512,0,2.51761688060167e-06,0,-1.23220226826203e-17
"450",0.337907162561127,1.19137393497277,0.0158798732743257,-8.10652882644045e-93,0.359660055840835,-6.17501438592257e-30,0.00696181032089846,1.19137393497277,0,4.05326441322023e-93,2.89572294179028e-30,-0.00292895682762666,-7.55317506455812e-06,-2.89572294179028e-30,-3.2031957400331e-51,-2.38274786994553,6.17598202313458e-31,0,0,2.46842709303584e-30,-0.00696181032089846,0.00329692238284171,0,2.51772502151937e-06,0,-2.11654893541122e-17
"451",0.330467469592832,1.16489051070523,0.0153994160434831,-6.28431257422885e-93,0.351665059835541,-4.52323645845506e-30,0.00697038819474446,1.16489051070523,0,3.14215628711442e-93,3.26204180165946e-31,-0.00289153363311986,-7.55346649297837e-06,-3.26204180165946e-31,-1.63525101235539e-51,-2.32978102141046,-1.48842865269732e-31,0,0,3.83602949809508e-31,-0.00697038819474446,0.00328730727595478,0,2.51782216432612e-06,0,-3.77790622433275e-17
"452",0.323154500715095,1.13885938476063,0.0149270718092992,-4.88102694816409e-93,0.343806606720192,-3.31048582627456e-30,0.00697874456817037,1.13885938476063,0,2.44051347408205e-93,1.72405975815438e-30,-0.00285496337180121,-7.55372609753134e-06,-1.72405975815438e-30,-8.32848652427495e-52,-2.27771876952127,2.64018414140661e-31,0,0,1.52273224309523e-30,-0.00697874456817037,0.00327790264665719,0,2.51790869917711e-06,0,1.18852640289557e-18
"453",0.315967021472097,1.11327608992255,0.0144627593974264,-3.7983404077579e-93,0.336083347901147,-2.42083128963922e-30,0.00698689125378099,1.11327608992255,0,1.89917020387895e-93,0,-0.00281922956076948,-7.55395504244498e-06,0,-4.23181440249985e-52,-2.2265521798451,0,-1.06496956662283e-153,0,5.14001863846029e-154,-0.00698689125378099,0.00326870693818349,0,2.51798501414833e-06,0,-1.08781235299881e-17
"454",0.308903790011835,1.08813613380276,0.0140063970422092,-2.96145006531919e-93,0.328493927185738,-1.768751771378e-30,0.00699484004450216,1.08813613380276,0,1.48072503265959e-93,0,-0.00278431591136129,-7.55415448565366e-06,0,-2.14518206535063e-52,-2.17627226760551,0,-1.8311777573992e-154,0,8.84528630265269e-155,-0.00699484004450216,0.00325971865195449,0,2.51805149521789e-06,0,-1.45053989394546e-17
"455",0.301963557545646,1.06343500044835,0.0135579024184473,-2.31334991596123e-93,0.321036981267426,-1.29121345207099e-30,0.00700260271448391,1.06343500044835,0,1.15667495798062e-93,0,-0.00275020632608757,-7.55432557874649e-06,0,-1.08486795899897e-52,-2.1268700008967,0,-3.08034033981553e-155,0,1.48911239357047e-155,-0.00700260271448391,0.00325093634685717,0,2.51810852624883e-06,0,-1.66480044703065e-17
"456",0.295145068806063,1.03916815194139,0.0131171926729881,-1.81051901837695e-93,0.313711140208723,-9.41796776766796e-31,0.00701019102024948,1.03916815194139,0,9.05259509188477e-94,0,-0.0027168848953692,-7.55446946692006e-06,0,-5.47347264996002e-53,-2.07833630388279,0,-4.55351786295318e-156,0,2.20301154059281e-156,-0.00701019102024948,0.00324235863853956,0,2.51815648897335e-06,0,-3.73059104581196e-20
"457",0.288447062502762,1.0153310299904,0.012684184456134,-1.41967225960774e-93,0.306515027921632,-6.8634673174264e-31,0.00701761670208403,1.0153310299904,0,7.09836129803871e-94,8.27794610238623e-31,-0.00268433589407892,-7.5545872889353e-06,-8.27794610238623e-31,-2.75499321996645e-53,-2.03066205998081,2.32245945798801e-31,0,0,6.83632275781061e-31,-0.00701761670208403,0.00323398419872098,0,2.51819576297843e-06,0,5.12852907208879e-19
"458",0.281868271776473,0.991919057512994,0.012258793952856,-1.11530762700195e-93,0.299447262645432,-4.99754089696072e-31,0.00702489148567378,0.991919057512994,0,5.57653813500973e-94,0,-0.00265254377787444,-7.55468017707879e-06,0,-1.38340009519659e-53,-1.98383811502599,0,-1.11072006599908e-157,0,5.38192032356716e-158,-0.00702489148567378,0.00322581175451608,0,2.51822672569293e-06,0,-6.76207757085868e-18
"459",0.275407424650618,0.968927640208998,0.0118409369137979,-8.77851549398431e-94,0.292506457421584,-3.63575625441334e-31,0.00703202708399264,0.968927640208998,0,4.38925774699215e-94,0,-0.00262149317932688,-7.55474925712811e-06,0,-6.93015469901685e-54,-1.937855280418,0,-1.62168184362555e-158,0,7.86358201573752e-159,-0.00703202708399264,0.00321784008777317,0,2.51824975237604e-06,0,-4.03902823973167e-20
"460",0.269063244480513,0.946352168123393,0.0114305286860624,-6.92254067207023e-94,0.285691220565553,-2.64276151806875e-31,0.00703903519943821,0.946352168123393,0,3.46127033603511e-94,1.57080775869651e-31,-0.00259116890384035,-7.5547956483217e-06,-1.57080775869651e-31,-3.46341153656767e-54,-1.89270433624679,-2.05348839334175e-31,0,0,2.51114902887027e-31,-0.00703903519943821,0.00321006803442619,0,2.51826521610723e-06,0,1.58422146585968e-19
