"","R1","R2","R3","R4","R5","R6","R1b","R2b","R3b","R4b","R5b","R6b","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29"
"11",1.79944799841843e-12,100.735818376865,0.175670037446378,5.74508407143823,1.26122962855887,38.7506042043431,3.02326336546513e-13,16.9246852121651,0.0295144282629069,0.965235017625531,0.211899945695155,6.5105122339516,0,0,2.17616744200764,3.83483561526324e-16,2.5775662701332e-16,2.1886145531005,0.186617420757681,0,0.178343231170697,0,0,0,0,6.73637199459157e-09,4.93718501940371,3.45398606727794e-13,0.0018619811724201,6.79154244547492e-14,2.06252895293449e-09,0,0,0.000116053172678122,5.84969293608196e-07
"12",2.18036460825563e-14,88.9070912913183,0.160470507729173,7.21293119791386,1.67991672900664,53.6006070381859,3.7339187088409e-15,15.2255200925715,0.0274809006144402,1.23522912835297,0.28768915437272,9.17921290170045,0,0,2.2882037176376,5.20039506030934e-18,3.3107431395856e-18,2.34124556815192,0.235108843105815,0,0.221631484287402,0,0,0,0,6.44947163291159e-09,3.81900179376179,4.43279118876701e-15,0.00144100575776877,8.47341264591799e-16,2.68667112683662e-11,0,0,0.000127061058911685,6.45232467121758e-07
"13",2.38377949615719e-16,72.5567745167082,0.140698522374285,8.80410465405872,2.17837152744049,72.2461563568181,4.15870831772795e-17,12.6581532468324,0.0245460671271495,1.53595176542147,0.380035645279798,12.6039632377625,0,0,2.36891746076998,6.29224990989732e-20,3.82333969137134e-20,2.47747940472794,0.287147610975992,0,0.26786939294216,0,0,0,0,6.12396745883432e-09,2.86266112558298,5.11645358381266e-17,0.00108329709037708,9.5285937844325e-18,3.14039522377095e-13,0,0,0.000137676856418004,7.13248083355136e-07
"14",2.37157706499547e-18,53.7841685967318,0.116117211955119,10.2404367992547,2.69448377753009,92.9701038009228,4.21287407130825e-19,9.5542300805846,0.0206270839222869,1.81911316765637,0.478648617810736,16.5152271663789,0,0,2.41989225625372,6.85730883494472e-22,4.00538329834704e-22,2.59777092594677,0.34099850546077,0,0.315739899329391,0,0,0,0,5.76880381696378e-09,2.08440524306463,5.35958440746989e-19,0.000793156276273523,9.74149400640365e-20,3.32551629100228e-15,0,0,0.000147761971975722,7.8982706280983e-07
"15",2.16255793983755e-20,36.0265998011903,0.0891778897415198,11.2122742641056,3.13890138291102,112.769148555439,3.91001755826781e-21,6.51379716549574,0.0161238276337144,2.02723767225679,0.567529743123327,20.3892502836618,0,0,2.44390989968603,6.78514197620502e-24,3.83526597078444e-24,2.70266554078255,0.394706351699118,0,0.363796552113232,0,0,0,0,5.39186818040997e-09,1.47823693687613,5.13425065829121e-21,0.000567149110192158,9.12055602263809e-22,3.21588978454784e-17,0,0,0.000157191869109535,8.75671553473281e-07
"16",1.81862090420893e-22,22.0599792968121,0.0639204710332321,11.5782151692621,3.44857276627278,129.101699252664,3.34555187154876e-23,4.05817423807077,0.0117588690969396,2.12993919398328,0.634402642445955,23.7496682544047,0,0,2.44438827255857,6.13853648380215e-26,3.37829901523228e-26,2.79278988379831,0.446383683209443,0,0.410666965122682,0,0,0,0,5.00016230377740e-09,1.02394148350693,4.52728264562027e-23,0.000397145197634135,7.86936663869152e-24,2.8592362056541e-19,0,0,0.000165877249746992,9.71430819064491e-07
"17",1.41804698952146e-24,12.6178248463785,0.0433421373091222,11.4181854726207,3.61671729858346,141.188915730727,2.65336007591662e-25,2.36096779159536,0.00810990732963863,2.1364988393429,0.676737326537876,26.4183792871552,0,0,2.42481824161177,5.1095525181568e-28,2.75289266063298e-28,2.86882935584829,0.494466954623163,0,0.455222749364369,0,0,0,0,4.59991876284357e-09,0.69460964368127,3.69537341469773e-25,0.000273011289918641,6.29135005998838e-26,2.35090720421583e-21,0,0,0.000173773977434691,1.07780279547637e-06
"18",1.03003606882806e-26,6.88918479857601,0.0282405216858355,10.9141580397469,3.6738319473419,149.656604176849,1.95984118079989e-27,1.31079954178222,0.00537330090102032,2.07662789948617,0.699016991699226,28.4750393428617,0,0,2.38842875689418,3.93494843036354e-30,2.08549908158125e-30,2.9315031780099,0.537832680351795,0,0.496646361767666,0,0,0,0,4.19667833183896e-09,0.462562149882362,2.80589471421885e-27,0.000184621397197229,4.68274809252682e-28,1.79662475600326e-23,0,0,0.000180877796164776,1.19561390343633e-06
"19",6.99882998615246e-29,3.6496780439689,0.0179047426445312,10.2317607944899,3.65700644486751,155.552881945254,1.35380123263841e-29,0.705966375013303,0.00346335926293379,1.97915514493825,0.707383925973882,30.0889839779793,0,0,2.33808399987956,2.81771870358198e-32,1.47520293695529e-32,2.98154532345845,0.575785058196845,0,0.534411563663127,0,0,0,0,3.79535240474682e-09,0.302994525279504,1.99044521481074e-29,0.000123020549061942,3.2586115702443e-30,1.28187174081182e-25,0,0,0.000187211708683525,1.32585351163531e-06
"20",4.46483171370316e-31,1.89601884501162,0.0111384696069959,9.48083014336713,3.59487293917608,159.767392525364,8.77823213169019e-32,0.37277314386765,0.00218991617314262,1.86401040702551,0.706782050646335,31.4116040333196,0,0,2.27629843597176,1.88444734061665e-34,9.7812297654637e-35,3.01969253306625,0.607983303418875,0,0.568228333144846,0,0,0,0,3.40028309558886e-09,0.19555308002339,1.32419780684614e-31,8.08831484312759e-05,2.12792284857816e-32,8.57236082484755e-28,0,0,0.000192814161848855,1.46968056066316e-06
"21",2.68297081358522e-33,0.972054646384558,0.00683380193919661,8.72316162240876,3.50583442410251,162.898939012045,5.36060391799099e-34,0.194217541224285,0.00136540081854559,1.74289687139259,0.700469407065902,32.5473794304026,0,0,2.20528271510894,1.18171026529504e-36,6.10003313075566e-37,3.04667714019733,0.634358704343414,0,0.597985685295748,0,0,0,0,3.01530222479841e-09,0.12452961690861,8.29003055381716e-34,5.25306861604229e-05,1.30832019964832e-34,5.39186626475329e-30,0,0,0.000197730933611163,1.62842298326512e-06
"22",1.52313107920146e-35,0.493641591164875,0.00414756078407364,7.99014934106995,3.4008371627009,165.310211501798,3.09217941680311e-36,0.100216480926791,0.000842015651940877,1.62211747019125,0.690419808117638,33.5603967625178,0,0,2.12698598035839,6.97278422879848e-39,3.5892980677681e-39,3.0632224697873,0.655041545365408,0,0.623703949325861,0,0,0,0,2.64378692823372e-09,0.0783389767969258,4.8987301315277e-36,3.37331190833759e-05,7.5963211963219e-37,3.19974013523181e-32,0,0,0.000202010336663074,1.80357986221531e-06
"23",8.19075547148985e-38,0.248863477271582,0.00249460867123552,7.2963629438048,3.28627858312639,167.211254313497,1.6893681277108e-38,0.0513288460530025,0.000514520595196052,1.50489695955139,0.677804912677059,34.4878277241971,0,0,2.04312802732362,3.88362622082274e-41,1.99817535459813e-41,3.07003951130375,0.670302025002267,0,0.645497553797217,0,0,0,0,2.28871022398583e-09,0.0487330838277993,2.73985543333511e-38,2.14359537385585e-05,4.17632188472798e-39,1.79657418185946e-34,0,0,0.000205700592876988,1.9968288662391e-06
"24",4.18238121939537e-40,0.124718428433973,0.00148860522083981,6.64764679080212,3.16598785439279,168.72290138238,8.76291817310151e-41,0.0261309843774288,0.000311892318227193,1.3928138497117,0.66333724856119,35.3507942290304,0,0,1.95522336535442,2.04755185535349e-43,1.05510989857839e-43,3.06782426069875,0.680503921256677,0,0.663546464563063,0,0,0,0,1.95268603892498e-09,0.0300048992172177,1.45401441050994e-40,1.34889659823218e-05,2.17945405664498e-41,9.56823001249972e-37,0,0,0.000208848458425801,2.21003874820855e-06
"25",2.03231400811672e-42,0.0621889385438941,0.000881952742463442,6.04546153303641,3.04238377682546,169.91639143996,4.32514288109509e-43,0.0132349648603384,0.000187695976620408,1.28658685656439,0.647475955061177,36.1613740732383,0,0,1.86460023094979,1.02449673269347e-45,5.29658255686092e-46,3.05725548343025,0.68606873888478,0,0.678074273116718,0,0,0,0,1.63800892306693e-09,0.0182983749953355,7.33820063785389e-43,8.41067508493182e-06,1.08201227615185e-43,4.8447844116933e-39,0,0,0.000211498532598497,2.44528617269368e-06
"26",9.41670274085476e-45,0.0308739531511603,0.00051906923288648,5.48910070115911,2.91710583841471,170.836044721557,2.03544755547765e-45,0.00667349434285705,0.000112198317211247,1.18648500557116,0.630540870968584,36.9267055768185,0,0,1.77241672626396,4.87611481169749e-48,2.53300035151506e-48,3.03899280381427,0.68744828206763,0,0.689331385335914,0,0,0,0,1.3466889881553e-09,0.0110604005168749,3.52929862340943e-45,5.1991483009027e-06,5.12074109287928e-46,2.33714984938154e-41,0,0,0.000213692935110554,2.70487631969327e-06
"27",4.16821138461978e-47,0.0152682541980601,0.000303589989770564,4.97680147803912,2.7913468794564,171.511670116614,9.15030900582658e-48,0.00335177924054595,6.66459054290451e-05,1.09253747429286,0.612773300886844,37.6512761675971,0,0,1.67967532770277,2.21230715686972e-50,1.15624041862746e-50,3.01367508327127,0.6851039869645,0,0.697582182662556,0,0,0,0,1.08048268261627e-09,0.0066300271115864,1.62064949670475e-47,3.18776246120614e-06,2.31453059436823e-48,1.07622795515465e-43,0,0,0.000215471183485719,2.99136700034453e-06
"28",1.76555971656096e-49,0.00752469721687564,0.000176507299019343,4.5063019050506,2.66602649418245,171.965180746904,3.93616391046092e-50,0.00167756668575922,3.93507879578359e-05,1.00464134755246,0.594367733489873,38.3381616584636,0,0,1.58723639015297,9.58666970871478e-53,5.04661222085701e-53,2.98191906794383,0.67949167680754,0,0.703095321016578,0,0,0,0,8.40919987345101e-10,0.00394331200226265,7.11787205758289e-50,1.93940852444887e-06,1.00085730412163e-50,4.73910896733526e-46,0,0,0.000216870181092414,3.3075962610347e-06
"29",7.16770258709419e-52,0.00369702156754173,0.000102036551550654,4.07512519200496,2.54188212143073,172.214067400143,1.62278532465821e-52,0.000837014688019275,2.31013238095667e-05,0.922618269574652,0.575488303755238,38.9896843348167,0,0,1.4958309222954,3.97479983332491e-55,2.10958680972154e-55,2.94431828982217,0.67105064977009,0,0.706136526002168,0,0,0,0,6.29328551957193e-10,0.00232806302180328,2.99483057121377e-52,1.17121408400667e-06,4.14718780827986e-53,1.99881922952437e-48,0,0,0.000217924267674797,3.65671362781667e-06
"30",2.79303063392871e-54,0.00181143443767935,5.86613019574015e-05,3.68072934309846,2.41951835820128,172.27320669418,6.42152552149025e-55,0.000416471353044286,1.3486964413041e-05,0.846245548734216,0.556277424893445,39.6077572518268,0,0,1.4060727303909,1.57943532326708e-57,8.45853589914009e-58,2.90144220498563,0.660196200830595,0,0.706963374928367,0,0,0,0,4.46855218752732e-10,0.00136482461376082,1.20893913474671e-54,7.02295967308284e-07,1.64911287588023e-55,8.08707830539053e-51,0,0,0.000218665305679131,4.04221527008434e-06
"31",1.04606397181729e-56,0.000885386598626078,3.35443298601208e-05,3.32058919476167,2.29943524798466,172.155800570149,2.44229704003668e-57,0.000206715566864997,7.83175979047069e-06,0.775274302531923,0.536860464676233,40.1940620731998,0,0,1.31846994666679,6.02403978911157e-60,3.25762781416664e-60,2.85383555145282,0.647314833723096,0,0.705821652704521,0,0,0,0,2.94485313462114e-10,0.000794777200050505,4.68867111816574e-57,4.18249555751018e-07,6.30173271530143e-58,3.14311958230361e-53,0,0,0.000219122786992689,4.46798345963432e-06
"32",3.77030243847474e-59,0.000431822239983498,1.90815090594098e-05,2.99224337116434,2.18204597220266,171.873867995187,8.93913387550437e-60,0.000102382153066592,4.52409765031258e-06,0.709440807983282,0.517348445816339,40.750139830461,0,0,1.23343592756537,2.20844058512707e-62,1.20665379006585e-62,2.80201790847373,0.632761549397809,0,0.702942944055639,0,0,0,0,1.73060021763804e-10,0.000459851706413019,1.74932299788149e-59,2.47445608139681e-07,2.31707330630797e-60,1.17502990785701e-55,0,0,0.00021932395084384,4.9383307821652e-06
"33",1.3093083528921e-61,0.000210209544192789,1.07987804397314e-05,2.69332206466367,2.06768911621034,171.438508020729,3.15243601245599e-62,5.06123814005726e-05,2.60003415342298e-06,0.648474093290059,0.497839765407953,41.2774367025527,0,0,1.15129950072963,7.79229135160069e-65,4.3039562512707e-65,2.74648343902123,0.616858708883539,0,0.698543185992204,0,0,0,0,8.32921192733515e-11,0.000264419175985167,6.28622142734174e-62,1.45457121520979e-07,8.20749295946034e-63,4.2304384570582e-58,0,0,0.000219293907061159,5.45804963175235e-06
"34",4.38566194533641e-64,0.000102160140278592,6.08045385184308e-06,2.42156362164286,1.95663804987468,170.860046996535,1.07234684669383e-64,2.49793772641416e-05,1.48674375630453e-06,0.592101294195404,0.478421426242267,41.7773268679604,0,0,1.07231454406561,2.64946003828715e-67,1.47996733515508e-67,2.68770079765431,0.599896063844038,0,0.692821955718453,0,0,0,0,2.57802796375975e-11,0.000151130783455874,2.17820962140289e-64,8.49706721813489e-08,2.80388304748332e-65,1.46847212568195e-60,0,0,0.000219055760918772,6.03246759022367e-06
"35",1.41842293464921e-66,4.95783250960802e-05,3.40656784560407e-06,2.17482411438512,1.84910866313051,170.148127424362,3.52222290051771e-67,1.23112724531567e-05,8.45917743209736e-07,0.540051568059271,0.459170020430801,42.2511238541489,0,0,0.996668888698272,8.69077839896965e-70,4.91134041279234e-70,2.626113186595,0.582131629152034,0,0.685962312150172,0,0,0,0,1.02214958917672e-12,8.58745657865236e-05,7.28551712487942e-67,4.93329132219485e-08,9.24795163720377e-68,4.91987736605643e-63,0,0,0.00021863073704765,6.66750936570492e-06
"36",4.43380438311255e-69,2.40313021716568e-05,1.89901604404125e-06,1.95108223130054,1.74526606254192,169.311767469104,1.11819652204988e-69,6.06064593445419e-06,4.78928015825803e-07,0.492059003230544,0.440152580618827,42.7000862390693,0,0,0.924492546866945,2.75317600978389e-72,1.57452011368307e-72,2.56213854377002,0.563793139873885,0,0.678131045194394,0,0,0,5.84911312540574e-11,0,4.85155093199041e-05,2.35453113036051e-69,2.84695703328002e-08,2.94779835986613e-70,1.59252866954836e-65,0,0,0.000218038300702416,7.36976603947315e-06
"37",1.34074304288049e-71,1.16366026664461e-05,1.05334954090954e-06,1.74844089164789,1.6452305286795,168.359405632325,3.43432595972972e-72,2.98072675690165e-06,2.69816479169862e-07,0.447864784764322,0.421427352868801,43.1254206686418,0,0,0.855865274336994,8.43178522466688e-75,4.88098974000732e-75,2.49616984751755,0.545079891560741,0,0.669479216876728,0,0,0,3.17015056729489e-10,0,2.72546728692517e-05,7.35934450502195e-72,1.6331767102292e-08,9.08912044877814e-73,4.98511407787177e-68,0,0,0.000217296275219386,8.14657244819266e-06
"38",3.92543848117959e-74,5.63017616198557e-06,5.81355694120787e-07,1.56512650340207,1.54908288797883,167.29893775884,1.02133104977767e-74,1.46487424462859e-06,1.51258674468435e-07,0.407218786491884,0.403044515856637,43.5282836674542,0,0,0.790823484180301,2.49876561494917e-77,1.46442483113773e-77,2.42857552366437,0.526164809094778,0,0.660142903111631,0,0,0,7.80681566374127e-10,0,1.52255762869459e-05,2.22663279592246e-74,9.31354243462902e-09,2.71331495226378e-75,1.51044438400538e-70,0,0,0.000216420954882956,9.0060936093463e-06
"39",1.11367614355373e-76,2.72234738034499e-06,3.19243580064364e-07,1.39948650777907,1.45686938382434,166.137749873798,2.94341760323259e-77,7.19509459532118e-07,8.43752628373608e-08,0.369880709605474,0.385046857183782,43.9097829625365,0,0,0.72936653466135,7.17196642346794e-80,4.2559104175307e-80,2.35969994168688,0.507196626940705,0,0.650244065141488,0,0,0,1.44777930567385e-09,0,8.45855074498988e-06,6.52673096739425e-77,5.28004691603907e-09,7.84863617714078e-78,4.43344738279399e-73,0,0,0.000215427212691234,9.95742118019805e-06
"40",3.06403062532958e-79,1.31572650573489e-06,1.74417871561591e-07,1.24998568501851,1.36860609948592,164.882748526867,8.22691492193548e-80,3.5327225301647e-07,4.68311569192601e-08,0.335620858331936,0.367470411327941,44.2709786583647,0,0,0.671462418513558,1.99536415866659e-82,1.19903313631275e-82,2.28986398762204,0.488302093828973,0,0.639891496098489,0,0,0,2.31620295993941e-09,0,4.67320141235986e-06,1.85491403502814e-79,2.97580547071343e-09,2.20163769822203e-80,1.26162749007941e-75,0,0,0.000214328602712433,1.10106810230939e-05
"41",8.1810367981346e-82,6.35710150485782e-07,9.48023233803649e-08,1.11520158315479,1.28428297069939,163.540389429189,2.23174012435465e-82,1.73418099112101e-07,2.58615324916088e-08,0.304220624021379,0.350345061079392,44.6128844115365,0,0,0.617052884232959,5.38544557731635e-85,3.2772703223325e-85,2.21936570237454,0.46958813885974,0,0.629181801375304,0,0,0,3.3835042170796e-09,0,2.56759621039103e-06,5.11514721763039e-82,1.66728342967724e-09,5.99348393340212e-83,3.48337986703908e-78,0,0,0.000213137456872443,1.21771530295097e-05
"42",2.12131851482327e-84,3.07108260567954e-07,5.12589881353262e-08,0.993819350482182,1.20386741879387,162.116704740673,5.87999633438396e-85,8.51260870906527e-08,1.4208270009139e-08,0.275472735331399,0.333695103310875,44.9364686611891,0,0,0.566058022308844,1.41111539884487e-87,8.69657210524079e-88,2.14848097495781,0.451143954844695,0,0.618200382063436,0,0,0,4.64693809619801e-09,0,1.40288194590249e-06,1.36964315167834e-84,9.28621636119719e-10,1.58453684671102e-85,9.33815649350525e-81,0,0,0.000211864976125475,1.34694044279348e-05
"43",5.34529601238608e-87,1.48363414190662e-07,2.75677650686897e-08,0.884626191154669,1.12730763192445,160.617329165349,1.50566187083961e-87,4.1790975702157e-08,7.76528234021254e-09,0.249181321835362,0.317539779679566,45.2426559277507,0,0,0.518380350709032,3.59214300422081e-90,2.24200019075571e-90,2.0774642810472,0.433042969331151,0,0.607022399095677,0,0,0,6.10350505755456e-09,0,7.62215654971977e-07,3.56340292548198e-87,5.14128252971121e-10,4.07105737337976e-88,2.43224325282178e-83,0,0,0.000210521316043185,1.49014378607882e-05
"44",1.30971840346919e-89,7.16846626447627e-08,1.4745682481466e-08,0.786505615474919,1.05453552012265,159.047524923597,3.74947854046386e-90,2.0521976598556e-08,4.22141277715133e-09,0.225161830158776,0.301893772919697,45.5323281733932,0,0,0.473908434585475,8.88971598837391e-93,5.61898049271244e-93,2.00654945808231,0.415344684979089,0,0.595713702311347,0,0,0,7.74998926211213e-09,0,4.11783823835658e-07,9.01383546938095e-90,2.82930135162822e-10,1.01711995423715e-90,6.15912350585967e-86,0,0,0.000209115666920132,1.64888555554212e-05
"45",3.12236177423727e-92,3.464560469629e-08,7.84341940761414e-09,0.698431618277141,0.985469368606107,157.412205634068,9.08594866584555e-93,1.00817332688671e-08,2.28240387421753e-09,0.203240825026425,0.286767669550579,45.8063262101665,0,0,0.432520075194743,2.14014737885093e-95,1.36988168768485e-95,1.93595050890135,0.398096379456838,0,0.584331713785977,0,0,0,9.58299330933699e-09,0,2.21187381079504e-07,2.21823332950414e-92,1.54748712935572e-10,2.47264741164631e-93,1.51727378902142e-88,0,0,0.000207656328539764,1.82490409235206e-05
"46",7.2465991313889e-95,1.67512926669953e-08,4.14823248181412e-09,0.61946288812196,0.920016212692747,155.715959126581,2.14376137224836e-95,4.95553479689293e-09,1.22717158716556e-09,0.183255702022356,0.272168390006545,46.0654511400011,0,0,0.394085102552946,5.01517111760381e-98,3.25064227293692e-98,1.86586242662991,0.381334661342056,0,0.572926258713019,0,0,0,1.15989697486156e-08,0,1.18116087736951e-07,5.31387204982745e-95,8.41150356484653e-11,5.85234584252385e-96,3.63828531924214e-91,0,0,0.000206150779779025,2.02013588881783e-05
"47",1.63819714372648e-97,8.10364166138342e-09,2.18108350570918e-09,0.548737125245354,0.858073956584571,153.963069206262,4.92752406198141e-98,2.43748986067142e-09,6.56046892569063e-10,0.165054334193153,0.258099587355648,46.3104658114964,0,0,0.358467805467162,1.14463288050417e-100,7.51209798490593e-101,1.79646203423046,0.365086883119582,0,0.561540340128166,0,0,0,1.37942496313507e-08,0,6.26998921850438e-08,1.23983265913655e-97,4.54330114139398e-11,1.34932568608386e-98,8.4968960391735e-94,0,0,0.00020460574325419,2.23673761404836e-05
"48",3.60913818066086e-100,3.92279040786303e-09,1.13988843534161e-09,0.485465526199984,0.799533257172759,152.15753639226,1.10396672209267e-100,1.1999069725926e-09,3.48670191199219e-10,0.148494670699989,0.24456201590028,46.5420962801434,0,0,0.325529031393398,2.54580652326471e-103,1.69158495603494e-103,1.72790883276236,0.349372415629679,0,0.550210856018883,0,0,0,1.61650683465395e-08,0,3.3081003891655e-08,2.81899467504928e-100,2.43818944061682e-11,3.03216714369111e-101,1.93368956395944e-96,0,0,0.000203027245227854,2.47711023441606e-05
"49",7.7528392693244e-103,1.90038757404495e-09,5.92048866001244e-10,0.428927477016069,0.744279192863186,150.303097658407,2.41199802655627e-103,5.91232569005381e-10,1.84193254472605e-10,0.133444302423758,0.231553871043858,46.7610332606524,0,0,0.295127987140495,5.52068065003419e-106,3.71356759309341e-106,1.66034585300418,0.334203790541089,0,0.538969259020572,0,0,0,1.87075889616036e-08,0,1.73453811144202e-08,6.24921802347771e-103,1.29987785939087e-11,6.64445763887049e-104,4.29040314452059e-99,0,0,0.000201420671009202,2.74392530070103e-05
"50",1.6245874656231e-105,9.21443715508357e-10,3.0554655788373e-10,0.378465483788625,0.692192736243296,148.403245206872,5.14163393426769e-106,2.91626420640784e-10,9.67019987385613e-11,0.119780006652353,0.219071101866289,46.9679335620411,0,0,0.267123769835253,1.16784975092122e-108,7.95186069871975e-109,1.59390050565216,0.319587718845662,0,0.527842160093628,0,0,0,2.14179232718326e-08,0,9.03682178425705e-09,1.35135342814302e-105,6.88355220123756e-12,1.42051916215381e-106,9.2855333603388e-102,0,0,0.000199790816088266,3.04015342824897e-05
"51",3.3223606118779e-108,4.47219374067264e-10,1.56652269912784e-10,0.333480359297504,0.643152048224457,146.4612443088,1.06986592013231e-108,1.44013496134914e-10,5.0445133587207e-11,0.107387280649289,0.20710769788163,47.1634214979417,0,0,0.241376655842057,2.41111477023857e-111,1.6616217346233e-111,1.52868542583335,0.305525994188367,0,0.516851878405764,0,0,0,2.42921507455034e-08,0,4.67737568985654e-09,2.85185107686411e-108,3.62016412434134e-12,2.96427239242999e-109,1.96117616525838e-104,0,0,0.000198141933251453,3.3690949303532e-05
