"","R1","R2","R3","R4","R5","R6","R1b","R2b","R3b","R4b","R5b","R6b","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27"
"22",1.00433856180311,0.53830179228306,0.0153248811206936,0.0056220700948714,6.60645591022509e-05,0.00100774412583789,0.131355153657785,0.0704032657201347,0.00200430630760807,0.000735297746469923,8.64043325851228e-06,0.000131800559623555,0,0,0.00412400268707545,7.26205776479963e-05,1.62646270823258e-06,8.33345228005366e-09,0,0,0,0,0,0,0,0,0.0158960932360369,13.1761742821281,5.76884812634377e-05,0,0.000569624592857557,0,0
"23",0.865929761833618,0.503534343702247,0.0144393023714905,0.0053011639413299,6.22902734311668e-05,0.000950225284762608,0.126999527923981,0.073849666291969,0.00211770592206907,0.0007774825946286,9.13565472476957e-06,0.000139362530201923,0,0,0.00275901858394402,5.93732721381693e-05,1.00265351914154e-06,8.64679652958726e-09,0,0,0,0,0,0,0,0,0.0140936850293322,11.9153098422371,3.8565481058038e-05,0,0.000544646730630245,0,0
"24",0.743092992275298,0.469041265990091,0.0135486580992462,0.0049777715567612,5.84871451975151e-05,0.000892260591210802,0.12256239368953,0.0773615427631644,0.00223465432346515,0.000821011103022608,9.64660492023436e-06,0.000147165422081005,0,0,0.00183912050698661,4.93648672550401e-05,6.15538476796618e-07,8.95601171402729e-09,0,0,0,0,0,0,0,0,0.0127141995776368,10.7814950112564,2.56886066964223e-05,0,0.000519574885865283,0,0
"25",0.634567767460332,0.435015701165831,0.0126584875776819,0.00465396401303048,5.46795163058993e-05,0.000834221218350661,0.118053288954855,0.0809291566685806,0.00235495114685751,0.000865811008041987,1.01724308566863e-05,0.000155196282559968,0,0,0.00122235405624079,4.15789697703215e-05,3.76575019331393e-07,9.26139552802974e-09,0,0,0,0,0,0,0,0,0.0116260638321035,9.76060857409908,1.70617973369498e-05,0,0.000494589365525553,0,0
"26",0.539148646426461,0.401650943312542,0.0117744969459737,0.0043318728892103,5.0892435512381e-05,0.000776489207336369,0.113482948029402,0.0845416814602254,0.00247836034431099,0.000911796235072773,1.07121174329592e-05,0.000163439683926878,0,0,0.000810923583355113,3.53552495862473e-05,2.29819968515183e-07,9.56388816284574e-09,0,0,0,0,0,0,0,0,0.0107390866352758,8.84027627098024,1.13113773957475e-05,0,0.000469874483033448,0,0
"27",0.455682446965199,0.369136377726399,0.0109024423055656,0.00401364931195429,4.71511765367332e-05,0.000719450120574104,0.108863252891111,0.0881872609036592,0.0026046106049202,0.000958867129891632,1.12644901940317e-05,0.000171877764746512,0,0,0.000537825789312388,3.02631112930477e-05,1.40129619133019e-07,9.86519728786713e-09,0,0,0,0,0,0,0,0,0.00999227089157578,8.00963485551731,7.49712685078062e-06,0,0.000445614847428989,0,0
"28",0.383066699767827,0.337653028192992,0.0100479970802007,0.00370141630230335,4.34806777887561e-05,0.000663484496419506,0.104207154916179,0.0918530935686918,0.00273339653112216,0.00100691096943998,1.18282213748665e-05,0.000180490321254173,0,0,0.000357410135694455,2.60191976398294e-05,8.55551590805896e-08,1.01679179650703e-08,0,0,0,0,0,0,0,0,0.00934502924444781,7.25913051203488,4.97905886967886e-06,0,0.000421991097220348,0,0
"29",0.320249356108687,0.307368979253189,0.00921661065950211,0.0033972171917776,3.99049361766994e-05,0.000608958600139688,0.0995285662902655,0.0955255435916939,0.00286438060685594,0.00105580276751443,1.24018394098614e-05,0.000189254951636689,0,0,0.000238749810934486,2.24339348303451e-05,5.2469559563897e-08,1.04756431103502e-08,0,0,0,0,0,0,0,0,0.00877088689972217,6.5803462313786,3.32399046092744e-06,0,0.000399175334549235,0,0
"30",0.266229639898336,0.278434976276604,0.00841336685986932,0.00310296340418853,3.6446393726134e-05,0.000556215061727192,0.0948422215796512,0.0991902769565205,0.00299719597058888,0.00110540638091979,1.29837419713042e-05,0.000198147254191585,0,0,0.000161012854241515,1.93771895764358e-05,3.24629212852218e-08,1.07930612871144e-08,0,0,0,0,0,0,0,0,0.00825299153344251,5.96585365647229,2.24038421069213e-06,0,0.00037732655939755,0,0
"31",0.22005981878093,0.250980510275882,0.00764285137146067,0.00282038512112951,3.31253583271754e-05,0.000505564030952197,0.0901635112041975,0.102832421546353,0.00313144998064693,0.00115557591057668,1.3572212470322e-05,0.000207141078374586,0,0,0.000110248510788138,1.67564147990434e-05,2.03762280177597e-08,1.11260403814912e-08,0,0,0,0,0,0,0,0,0.00778093004250504,5.40908565768433,1.53316357643521e-06,0,0.000356586418746175,0,0
"32",0.180847575893526,0.225110663929895,0.00690903697483996,0.00255098820002759,2.99594981614799e-05,0.000457275453391256,0.0855082898438406,0.106436748201644,0.00326672853239818,0.00120615738042627,1.41654398169875e-05,0.000216208825658099,0,0,7.7169111916232e-05,1.45028942516241e-05,1.30636267021576e-08,1.14816978910645e-08,0,0,0,0,0,0,0,0,0.0073484871480166,4.90422651465159,1.07255930174041e-06,0,0.000337075567365339,0,0
"33",0.147758607541432,0.200903933190165,0.00621519392631881,0.00229602019627522,2.69634432677602e-05,0.000411572978490979,0.0808926640505053,0.109987869027665,0.00340260105760316,0.00125699066525371,1.47615410986611e-05,0.000225321795023014,0,0,5.56281151266504e-05,1.25631940462197e-05,8.61812881539122e-09,1.186846091619e-08,0,0,0,0,0,0,0,0,0.00695208135264759,4.4461170900993,7.72755406407097e-07,0,0.000318890886309124,0,0
"34",0.12001906009724,0.178411153450649,0.00556383071468774,0.0020564475206975,2.41485180564723e-05,0.000368629863735796,0.0763327644499637,0.113470448281805,0.00353862610688365,0.0013079116273193,1.53585867038696e-05,0.00023445056589319,0,0,4.15820576663958e-05,1.08939269526784e-05,5.890285030454e-09,1.22961212103733e-08,0,0,0,0,0,0,0,0,0.00658968748819433,4.03017280203764,5.77339090933455e-07,0,0.000302103728768596,0,0
"35",0.0969174522059622,0.157655562681639,0.00495666770314802,0.00183294475643034,2.1522616745246e-05,0.000328567058480903,0.0718445088298328,0.116869420391723,0.00367435738827086,0.0013587544115182,1.59546272998271e-05,0.00024356540949981,0,0,3.23868579338689e-05,9.45859648463357e-06,4.19091142799913e-09,1.27758925959505e-08,0,0,0,0,0,0,0,0,0.00626010854008801,3.65231254932277,4.49446435584698e-07,0,0.00028675927149935,0,0
"36",0.0778057988977328,0.138633939597096,0.00439464337409872,0.00162589610751546,1.9090221329555e-05,0.000291453462498798,0.0674433630564577,0.120170209067366,0.00380935010991363,0.00140935384026295,1.65477219718494e-05,0.000252636718134654,0,0,2.63237156512105e-05,8.22572379871646e-06,3.10869645146277e-09,1.33204795402776e-08,0,0,0,0,0,0,0,0,0.00596249777636602,3.30889703475255,3.65129328078073e-07,0,0.000272876956345775,0,0
"37",0.0620997499805815,0.121318674919729,0.00387795036403019,0.00143540799453666,1.68525504652846e-05,0.000257308182755759,0.0631441070948111,0.123358941125003,0.00394316745512268,0.00145954784294805,1.71359667588581e-05,0.000261635440615807,0,0,2.22817043982243e-05,7.16774692641236e-06,2.39904178176937e-09,1.39441666856074e-08,0,0,0,0,0,0,0,0,0.00569605951300576,2.99667517008087,3.08918530273554e-07,0,0.000260451922600292,0,0
"38",0.0492776609477583,0.105660576693582,0.00340609650253318,0.00126133106053386,1.4807818813711e-05,0.000226104477122375,0.0589606133897917,0.126422648582636,0.00407538700481514,0.00150917985120104,1.77175227766369e-05,0.000270533511634136,0,0,1.95466308544021e-05,6.26036952184566e-06,1.91677571101223e-09,1.46629397185631e-08,0,0,0,0,0,0,0,0,0.00545987625431007,2.71273744716357,2.70874686649607e-07,0,0.000249457266420087,0,0
"39",0.0388786158630571,0.0915921802836783,0.00297798481975964,0.00110328936729474,1.29515807358236e-05,0.000197774987114492,0.0549056444938123,0.12934945284015,0.00420560691763361,0.00155810109052901,1.82906431139115e-05,0.000279304262541788,0,0,1.76615046239888e-05,5.48215880699855e-06,1.57570121972982e-09,1.54946483369735e-08,0,0,0,0,0,0,0,0,0.0052528238095113,2.45447532597611,2.4464108055146e-07,0,0.000239846923532279,0,0
"40",0.0304995065585006,0.0790313294978795,0.00259200599213405,0.000960714361679013,1.12771298815158e-05,0.00017221782582347,0.0509906761072637,0.132128725329481,0.00433345168255377,0.00160617270164713,1.88536977181898e-05,0.000287922801623628,0,0,1.63349527746136e-05,4.81427192128955e-06,1.32444201634072e-09,1.64592224811906e-08,0,0,0,0,0,0,0,0,0.00507354601251442,2.21954582932424,2.26166475279301e-07,0,0.000231558956960488,0,0
"41",0.0237913337556135,0.067884812856061,0.00224613687375855,0.00083288124444921,9.77592685251083e-06,0.000149303096653908,0.047225750672336,0.134751219889978,0.00445857727295482,0.00165326763072888,1.94051955586029e-05,0.000296366352959152,0,0,1.53815226923457e-05,4.24024101321671e-06,1.13211596728383e-09,1.75789537625263e-08,0,0,0,0,0,0,0,0,0.00492046805592483,2.00584065054581,2.12873246314166e-07,0,0.000224519039984709,0,0
"42",0.0184549309402388,0.0580518720113755,0.00193803945258799,0.000718945621998163,8.43803004144718e-06,0.000128879462918699,0.0436193653863474,0.137209173246188,0.00458067555437292,0.00169927223680236,1.99438034588548e-05,0.000304614544592504,0,0,1.46830508874062e-05,3.74577973678517e-06,9.7989095887673e-10,1.88788555407368e-08,0,0,0,0,0,0,0,0,0.00479183300024061,1.81145917836962,2.03119435981386e-07,0,0.000218643951421157,0,0
"43",0.0142363225812906,0.0494274407599923,0.00166515558710341,0.000617978694065917,7.2525091365509e-06,0.000110780455142309,0.0401783970563689,0.139496371271119,0.00469947782914082,0.00174408757604212,2.04683611290346e-05,0.000312649638793831,0,0,1.41638516572063e-05,3.3185936828334e-06,8.56035816312155e-10,2.03871179281195e-08,0,0,0,0,0,0,0,0,0.00468575026310472,1.63468492563786,1.95853476597873e-07,0,0.000213844940545895,0,0
"44",0.0109219189658962,0.0419050167237899,0.00142479403927683,0.000528999659934336,6.20782583160864e-06,9.4830279888661e-05,0.0369080646931344,0.141608180122733,0.00481475743779306,0.0017876303360671,2.09778920821651e-05,0.000320456699589838,0,0,1.37749067595917e-05,2.94818893086774e-06,7.53032486009895e-10,2.21356790020134e-08,0,0,0,0,0,0,0,0,0.00460024817294133,1.47396491850072,1.90394305796731e-07,0,0.000210030868532058,0,0
"45",0.00833372626652415,0.0353791088609839,0.00121420747422065,0.000451004455482955,5.29217133451242e-06,8.08489709869115e-05,0.0338119292340878,0.143541542752352,0.00492633137696903,0.00182983340769221,2.14716102898631e-05,0.000328023695311321,0,0,1.34838735388501e-05,2.62567922084899e-06,6.6589510634433e-10,2.41609421768701e-08,0,0,0,0,0,0,0,0,0.00453332520862727,1.32789166214456,1.86292480121948e-07,0,0.000207111090047123,0,0
"46",0.00632471833542668,0.0297472393483241,0.00103065814132066,0.000382990324049208,4.49375485689406e-06,6.86567940360687e-05,0.0308919283839677,0.145294942609832,0.00503406093385868,0.00187064609597078,2.19489226005055e-05,0.000335341536484719,0,0,1.32688245171031e-05,2.34359517085342e-06,5.91190935942751e-10,2.65046845959565e-08,0,0,0,0,0,0,0,0,0.00448299649400503,1.19518734990012,1.83243198970852e-07,0,0.000204998102938998,0,0
"47",0.00477448129767925,0.0249115065498166,0.000871471825314868,0.000323976051952263,3.80104111899337e-06,5.80778738495494e-05,0.0281484433454099,0.146868337531695,0.00513785137537772,0.00191003398590766,2.24094271022833e-05,0.000342404051822454,0,0,1.31143599466016e-05,2.09569983592866e-06,5.26467049568952e-10,2.92152269087998e-08,0,0,0,0,0,0,0,0,0.00444733358487883,1.07469002614009,1.81032319035275e-07,0,0.000203610067946726,0,0
"48",0.00358520727931665,0.0207797364435831,0.000734080335195453,0.000273017955461126,3.20293790857417e-06,4.89430603767136e-05,0.0255803932418479,0.148263067732622,0.00523765076394309,0.00194797849013406,2.28529077532626e-05,0.000349207907202082,0,0,1.30092158329121e-05,1.87681461169489e-06,4.699106397748e-10,3.23489779655613e-08,0,0,0,0,0,0,0,0,0.00442449666575011,0.965341450890304,1.79503147413978e-07,0,0.000202873386858596,0,0
"49",0.00267808227145506,0.0172662635639727,0.00061605328735096,0.000229221890757082,2.68893690077996e-06,4.1092081760917e-05,0.0231853523479772,0.149481742488158,0.00533344799919127,0.00198447611550967,2.32793257139887e-05,0.000355752474258793,0,0,1.29448053037715e-05,1.68265862277918e-06,4.20143632287401e-10,3.59725396022011e-08,0,0,0,0,0,0,0,0,0.00441275903897656,0.866176446502922,1.78536195824471e-07,0,0.000202725627196464,0,0
"50",0.0019900867315244,0.0142923902480739,0.000515120257107456,0.000191751679295041,2.24921236270666e-06,3.43750548595703e-05,0.0209596848526209,0.150528110481313,0.00542527020513475,0.00201953749267314,2.36888079007688e-05,0.000362039656480829,0,0,1.29143364770458e-05,1.50970367393351e-06,3.76094785044559e-10,4.01656723013517e-08,0,0,0,0,0,0,0,0,0.00441052430497803,0.776313534854918,1.7803693639097e-07,0,0.000203119189145798,0,0
"51",0.00147120665143278,0.011786575959576,0.000429184548138816,0.000159834408365455,1.87468315530337e-06,2.86534356354331e-05,0.0188986917757509,0.15140691889516,0.00551317959464854,0.00205318621684893,2.40816333278311e-05,0.000368073681466161,0,0,1.29122826371503e-05,1.35504580225444e-06,3.36916952567928e-10,4.50256025177047e-08,0,0,0,0,0,0,0,0,0.00441633695427206,0.694946697985107,1.77928445018319e-07,0,0.000204026210482709,0,0
"52",0.0010820373931498,0.0096844078963006,0.000356329892682476,0.000132763091974993,1.55704373984273e-06,2.38004963689724e-05,0.0169967648172887,0.152123766193472,0.00559726994800379,0.00208545754980448,2.44582178248942e-05,0.00037386086828346,0,0,1.2934065640138e-05,1.21629357057516e-06,3.01931211012949e-10,5.06734210285737e-08,0,0,0,0,0,0,0,0,0.00442888726774613,0.621338116400283,1.78147001567216e-07,0,0.000205445267649661,0,0
"53",0.000791752086381999,0.00792840104725596,0.00029482137610362,0.000109897171234482,1.28876982403774e-06,1.97014155810991e-05,0.0152475422876384,0.152684953182512,0.00567766284012143,0.00211639703198855,2.48190977062571e-05,0.000379409378725922,0,0,1.29758676967733e-05,1.09147253515315e-06,2.70587473301189e-10,5.7263703132253e-08,0,0,0,0,0,0,0,0,0.00444701148986486,0.554811757909211,1.7863946938235e-07,0,0.000207410410070515,0,0
"54",0.00057640005276667,0.00646767125343991,0.000243101802453304,9.06613057742331e-05,1.06310395567925e-06,1.62530615980625e-05,0.0136440628076677,0.153097336437968,0.00575450374337978,0.00214605905095145,2.51649129328574e-05,0.000384728960721706,0,0,1.30345210161032e-05,9.78944813149991e-07,2.4243567383057e-10,6.49989934131046e-08,0,0,0,0,0,0,0,0,0.00446968823224718,0.494747706153721,1.79361753303199e-07,0,0.000210002902559778,0,0
"55",0.000417497738671682,0.00525751936050495,0.000199784604208295,7.45428661683706e-05,8.74025881894886e-07,1.33635432462183e-05,0.0121789131150252,0.15336818756402,0.00582795812047725,0.00217450540761723,2.54963902553063e-05,0.000389830691352709,0,0,1.31074464071007e-05,8.77342350654951e-07,2.17104078084312e-10,7.4151440273745e-08,0,0,0,0,0,0,0,0,0.0044960320073755,0.440577132310551,1.80277935057564e-07,0,0.000213365689206095,0,0
"56",0.000300874197500334,0.00425895877280888,0.000163644265882224,6.10884881560496e-05,7.1621191278767e-07,1.09515923477476e-05,0.0108443670219637,0.153505061076899,0.00589820760640231,0.00220180391633733,2.58143267594874e-05,0.000394726725922626,0,0,1.31926254683935e-05,7.85512321610797e-07,1.94282642843334e-10,8.50946076932165e-08,0,0,0,0,0,0,0,0,0.00452528470353033,0.391777825997473,1.81359872399208e-07,0,0.000217719992666987,0,0
"57",0.000215734536632678,0.00343821301733598,0.000133605090154573,4.98999973024252e-05,5.84986914542068e-07,8.94583334244903e-06,0.00963251329033403,0.153515673018447,0.00596544636133733,0.00222802706838566,2.61195741625378e-05,0.000399430058391499,0,0,1.32885993893787e-05,7.02473039318188e-07,1.73710111958116e-10,9.83492577931171e-08,0,0,0,0,0,0,0,0,0.00455680570697109,0.347870212451102,1.82587164433941e-07,0,0.000223382631218633,0,0
"58",0.000153907318844037,0.00276620456692525,0.000108728995622751,4.0629961053391e-05,4.76271949076958e-07,7.28398609623719e-06,0.00853537088304353,0.15340779174382,0.00602987765852405,0.00225325078208743,2.64130241309791e-05,0.000403954297334739,0,0,1.33944924600797e-05,6.27378803338552e-07,1.55163958561125e-10,1.146475562054e-07,0,0,0,0,0,0,0,0,0.00459006126653147,0.308413792732789,1.83947455584615e-07,0,0.000230781646745795,0,0
"59",0.000109245187781251,0.00221805131978535,8.82029034523781e-05,3.29770762448425e-05,3.86530002420803e-07,5.91203919335628e-06,0.00754499068800948,0.153189141720526,0.00609171075376013,0.00227755325647229,2.66955948187015e-05,0.000408313460455011,0,0,1.35100612199812e-05,5.59492207149535e-07,1.38452531323356e-10,1.35020514212788e-07,0,0,0,0,0,0,0,0,0.0046246135865912,0.27300395221189,1.85437089572335e-07,0,0.000240466847091115,0,0
"60",7.71515912024682e-05,0.00177258287429987,7.13261500293065e-05,2.66815555181833e-05,3.12711719627561e-07,4.78342301342869e-06,0.00665354336967828,0.15286732064349,0.00615115806706769,0.00230101393948997,2.69682187537578e-05,0.000412521789626379,0,0,1.36357713653492e-05,4.9816257207755e-07,1.2340891423983e-10,1.60913314422206e-07,0,0,0,0,0,0,0,0,0.00466011003172512,0.241269089994394,1.87062140974962e-07,0,0.000253111108053433,0,0
"61",5.42101260231735e-05,0.00141188510553644,5.74982563986654e-05,2.15206365986504e-05,2.52202599945962e-07,3.85820481506716e-06,0.00585339347242426,0.152449729724429,0.00620843269273813,0.00232371261662639,2.72318321418597e-05,0.000416593587517874,0,0,1.37729043838248e-05,4.42809332059256e-07,1.09886111973984e-10,1.94332224870689e-07,0,0,0,0,0,0,0,0,0.00469627273316583,0.212868028410206,1.8883984963561e-07,0,0.00026949802708226,0,0
"62",3.78965341799742e-05,0.0011208785329087,4.62072936865652e-05,1.73043043462342e-05,2.02772705988542e-07,3.10232194487315e-06,0.00513716027507837,0.151943516657771,0.00626374624175893,0.00234572862133433,2.748736560255e-05,0.000420543076050683,0,0,1.39236945448867e-05,3.92909357598018e-07,9.77532500699553e-11,2.38024880843719e-07,0,0,0,0,0,0,0,0,0.00473288880505,0.187487667231546,1.90800464591551e-07,0,0.000290492026318881,0,0
