"","ALK","DIC","TOT_P","TOT_N5","TOT_N3","TOT_S6","TOT_S2","CH4","O2","N2","Mn2","Fe2","Ca2","MnO2","OM","OM_beta","FeOH3","FeOH3_P","FeCO3","S0","FeS","Viv","CaCO3","Apatite","MnCO3"
"31",5.40437073800137,6.97039355219731,0.0476931569736476,0.00232609707908803,0.376048653383002,0.000979382375210901,0.0567731617878983,0.532017470190898,3.98793129237184e-42,0.0322044416206433,0.240649493938551,0.0326070516844463,1.89370614984349,2.78951327012198e-10,340.510627418571,3332.18484435882,0.000677202751184745,0.000997157775939244,0,50.9779236849341,0,0,2564.32233189387,0,512.820512820513
"32",5.41410881595062,7.00348488682631,0.0484655779108256,0.00210416103584615,0.38196814294253,0.000746783873427308,0.0569098958373943,0.553079369238649,3.06998841500039e-44,0.0323216106780718,0.240649493938645,0.033198822519097,1.8934446119314,9.40614189288812e-11,313.238201020247,3302.93555493733,0.000445275608186294,0.000655652773171098,0,50.9781150052661,0,0,2564.33051496182,0,512.820512820513
"33",5.42367022023958,7.03635485863105,0.04923449113422,0.0019054914118235,0.387861077141038,0.000564627907071791,0.0570169812659184,0.574090338030772,2.21554904082697e-46,0.0324264964084372,0.240649493938677,0.0338000336565128,1.8931789104936,3.11938594265711e-11,287.798014870898,3273.47614350196,0.000292266880219343,0.000430352679871437,0,50.9782436486254,0,0,2564.33896420018,0,512.820512820513
"34",5.43308098259401,7.06903006369954,0.0500002633181611,0.00172741064751102,0.393730190683031,0.000423259868556445,0.0571000911181668,0.595052827239385,1.5009222910337e-48,0.0325205124118753,0.240649493938688,0.0344108872210421,1.89290897608763,1.01683229809957e-11,264.096103953479,3243.81050771208,0.000191475805843727,0.000281941345494408,0,50.9783299407176,0,0,2564.34768624949,0,512.820512820513
"35",5.44236373123194,7.10153496865778,0.0507632481176589,0.00156756743101681,0.399578141633774,0.000314543031855391,0.0571640071816375,0.615970113937372,9.5565557178717e-51,0.0326049000479616,0.240649493938692,0.0350315771965494,1.89263473816833,3.2561022862924e-12,242.041194367534,3213.94275006059,0.000125189720242493,0.000184337421177902,0,50.978387680253,0,0,2564.35668785239,0,512.820512820513
"36",5.4515380347235,7.1338920667829,0.0515237865466737,0.00142389636769242,0.405407506741127,0.000231702341486622,0.0572127114390609,0.636846166714502,5.72540794045256e-53,0.0326807497279251,0.240649493938693,0.0356622932048458,1.89235612508039,1.02366915069137e-12,221.544765608914,3183.87718031868,8.16724368761324e-05,0.00012025976222706,0,50.9784262145015,0,0,2564.36597585006,0,512.820512820513
"37",5.46062074637702,7.16612203514066,0.052282207065635,0.00129458249621347,0.411220777007325,0.00016916307617527,0.0572494806589119,0.657685511933844,3.2309754079291e-55,0.0327490196481991,0.240649493938693,0.0363032230698609,1.89207306404802,3.15774963624528e-13,202.521102962772,3153.61831773513,5.31571569814664e-05,7.82720244318468e-05,0,50.9784518615459,0,0,2564.37555717818,0,512.820512820513
"38",5.46962633761759,7.19824388695153,0.0530388254846542,0.00117803012751256,0.417020353520169,0.000122391483381286,0.0572769799134752,0.678493104952304,1.71914022112522e-57,0.0328105522417412,0.240649493938693,0.0369545545628955,1.89178548116655,9.55203167379655e-14,184.887340089828,3123.17089296489,3.45104943512674e-05,5.08154760921311e-05,0,50.9784688825127,0,0,2564.3854388626,0,512.820512820513
"39",5.47856721175033,7.23027511489543,0.0537939447546946,0.00107283552114443,0.422808543551758,8.77427466804718e-05,0.0572973518450154,0.699274209139789,8.63253542392966e-60,0.0328660886034,0.240649493938693,0.037616476596507,1.89149330139555,2.8317676933432e-14,168.563491930653,3092.53984969999,2.234420400973e-05,3.2901045972932e-05,0,50.9784801446947,0,0,2564.39562801457,0,512.820512820513
"40",5.4874539922285,7.26223182246043,0.054547854695671,0.000977762954789717,0.428587556931513,6.23200568855715e-05,0.0573122994442068,0.720034284626312,4.09437020718565e-62,0.0329162811238903,0.240649493938693,0.0382891800477588,1.89119644855137,8.22257572911446e-15,153.472478096183,3061.73034597381,1.44251998623468e-05,2.12405938900067e-05,0,50.9784875728945,0,0,2564.40613182563,0,512.820512820513
"41",5.49629578191772,7.29412884163213,0.0553008316946104,0.000891723784378534,0.434359502698798,4.38471627537423e-05,0.0573231609309214,0.740778887915383,1.83571532597258e-64,0.0329617045448848,0.240649493938693,0.0389728583327217,1.89089484530019,2.3371801727328e-15,139.540136954482,3030.7477551078,9.28409277523233e-06,1.36704964942901e-05,0,50.9784924559966,0,0,2564.41695756206,0,512.820512820513
"42",5.50510039186961,7.32597983623151,0.0560531383962261,0.000813758133155958,0.440126386039052,3.05556071988261e-05,0.0573309760193457,0.76151358284126,7.7860736986061e-67,0.0330028656261696,0.240649493938693,0.0396677078143286,1.89058841315279,6.49916479799461e-16,126.695230663736,2999.59766626741,5.95571864886877e-06,8.76958393864253e-06,0,50.9784956547864,0,0,2564.42811255896,0,512.820512820513
"43",5.51387453970059,7.35779739100314,0.0568050234009215,0.000743018886882696,0.445890105505852,2.10869188117588e-05,0.0573365434026062,0.782243862821874,3.12630720750901e-69,0.0330402115952867,0.240649493938693,0.0403739280988246,1.89027707246072,1.76706472293581e-16,114.869441439226,2968.28588459177,3.80734022248455e-06,5.6061730965225e-06,0,50.9784977425353,0,0,2564.43960421396,0,512.820512820513
"44",5.52262401886642,7.38959308714874,0.0575567209802331,0.000678757708633229,0.451652450529917,1.440931876543e-05,0.0573404697113195,0.802975083963776,1.18913469900261e-71,0.0330741375309402,0.240649493938693,0.0410917222579474,1.88996074240914,4.69490770012336e-17,103.997359377437,2936.81843085916,2.42503184768473e-06,3.57077316643665e-06,0,50.9784990999035,0,0,2564.45143998047,0,512.820512820513
"45",5.53135384098692,7.42137756541474,0.0583084508162876,0.000620312819987653,0.457415099214599,9.74800068048695e-06,0.0573432104972971,0.823712408298989,4.28731960798303e-74,0.0331049928138451,0.240649493938693,0.041821297001785,1.88963934101844,1.21824096993969e-17,94.0164621931511,2905.20154064758,1.53863939094281e-06,2.26559179217241e-06,0,50.9784999788601,0,0,2564.46362736065,0,512.820512820513
"46",5.54006835385698,7.45316057808927,0.0590604177694855,0.000567098325688412,0.463179616416018,6.52771902521767e-06,0.0573451039838906,0.844460756260649,1.4660524933756e-76,0.0331330867627106,0.240649493938693,0.0425628628190553,1.88931278513669,3.0854921772939e-18,84.8670872553314,2873.44166294722,9.72289182234414e-07,1.43166124813489e-06,0,50.9785005456356,0,0,2564.47617389787,0,512.820512820513
"47",5.5487713380859,7.48495103138732,0.0598128116769707,0.000518594886071151,0.4689474521046,4.32624948908151e-06,0.057346398426319,0.865224767416877,4.75730600387919e-79,0.0331586935586743,0.240649493938693,0.0433166340960427,1.88898099044347,7.62352908837111e-19,76.4923963344362,2841.54545817845,6.11799564056474e-07,9.00853103671375e-07,0,50.9785009095105,0,0,2564.48908716902,0,512.820512820513
"48",5.5574660853068,7.5167570197182,0.0605658071832914,0.000474341565898044,0.474719940003448,2.83723100377634e-06,0.0573472739573743,0.88600876846227,1.46570450092951e-81,0.0331820565486608,0.240649493938693,0.0440828292217236,1.88864387144592,1.83647454786257e-19,68.8383334975517,2809.51979556609,3.8326071756024e-07,5.6433777860136e-07,0,50.9785011420593,0,0,2564.50237477629,0,512.820512820513
"49",5.56615546083945,7.54858585326809,0.0613195636038244,0.000433928709799558,0.480498296497699,1.84093361259146e-06,0.0573478597738952,0.906816747496245,4.28962462818741e-84,0.0332033920067478,0.240649493938693,0.0448616706841294,1.88830134148211,4.31091433425046e-20,61.8535766081219,2777.3717498175,2.38983395091203e-07,3.51894551486611e-07,0,50.9785012899774,0,0,2564.51604433891,0,512.820512820513
"50",5.57484195346541,7.58044408021638,0.0620742248209354,0.000396991713577898,0.486283619807801,1.18159215217057e-06,0.0573482474633021,0.927652333681662,1.19311517103084e-86,0.0332228924225672,0.240649493938693,0.0456533851613304,1.88795331272359,9.85528642826314e-21,55.4894829040941,2745.10859704867,1.48301924008244e-07,2.18369309773819e-07,0,50.9785013836037,0,0,2564.53010348446,0,512.820512820513
"51",5.58352771468374,7.61233750476646,0.0628299192123984,0.000363205577367829,0.49207688941848,7.5007962313517e-07,0.0573485011908791,0.948518781462348,3.15520917072117e-89,0.0332407293769294,0.240649493938693,0.0464582036093061,1.88759969617782,2.19303431311075e-21,49.7000291418649,2712.73780989933,9.15691902865529e-08,1.34832376674417e-07,0,50.9785014425652,0,0,2564.54455984019,0,512.820512820513
"52",5.59221458955762,7.64427120200597,0.0635867596112621,0.000332280141316203,0.49787896575415,4.70847473804734e-07,0.057348665378418,0.969418958613623,7.93669732691044e-92,0.0332570560571153,0.240649493938693,0.0472763613482214,1.88724040169318,4.74744383435811e-22,44.4417468035023,2680.26705177428,5.62462873767803e-08,8.28206581535864e-08,0,50.9785014795021,0,0,2564.55942102416,0,512.820512820513
"53",5.60090414090547,7.67624953044698,0.0643448432960892,0.000303955917251392,0.5036905900905,2.92218444763766e-07,0.0573487704117465,0.990355337497464,1.89973033275325e-94,0.0332720094575192,0.240649493938693,0.0481080981481281,1.88687533796766,9.99252230932453e-23,39.6736528713201,2647.70417014509,3.43636294565265e-08,5.05992224708214e-08,0,50.9785015025163,0,0,2564.57469463647,0,512.820512820513
"54",5.60959766832912,7.70827614296136,0.0651042520102927,0.000278000440977414,0.509512384691155,1.79270789098384e-07,0.0573488368246459,1.01132998898766,4.32863844497146e-97,0.0332857123054309,0.240649493938693,0.0489536583147785,1.88650441255341,2.04387539440842e-23,35.357176677027,2615.05718884248,2.08777629846216e-08,3.07417636221575e-08,0,50.9785015167758,0,0,2564.5903882505,0,512.820512820513
"55",5.61829622327899,7.7403539966558,0.0658650520091324,0.000254205079539111,0.515344853157533,1.08693768923138e-07,0.0573488783237267,1.03234457861641,9.39241799278177e-100,0.0332982747466188,0.240649493938693,0.0498132907760128,1.88612753187161,4.06032673710617e-24,31.4560833324248,2582.33429926639,1.26115349499139e-08,1.85700367720626e-08,0,50.9785015255601,0,0,2564.60650940453,0,512.820512820513
"56",5.62700062112107,7.77248536213282,0.0666272941328111,0.000232382236242049,0.521188380979349,6.51193977239402e-08,0.0573489039453144,1.05340036457017,1.94143638303329e-102,0.0333097958209205,0.240649493938693,0.0506872491690395,1.88574460121884,7.82993124087099e-25,27.9363942450761,2549.54385043752,7.57304089663282e-09,1.11510334376677e-08,0,50.9785015309395,0,0,2564.62306559361,0,512.820512820513
"57",5.63571145097874,7.80467183245863,0.067391013904012,0.000212362903534668,0.52704323627272,3.85427643348507e-08,0.057348919572272,1.07449819722795,3.82415427069486e-105,0.0333203647541819,0.240649493938693,0.0515757919288224,1.88535552478329,1.46489977084561e-25,24.7663052156263,2516.694337811,4.51970631380933e-09,6.65510683510699e-09,0,50.9785015342138,0,0,2564.64006426204,0,512.820512820513
"58",5.64442908392786,7.83691433208341,0.0681562316481459,0.000193994520214441,0.532909570692344,2.2532897721876e-08,0.0573489289859977,1.09563851999075,7.18051167546793e-108,0.0333300620895305,0.240649493938693,0.0524791823777317,1.88496020565757,2.65749566433549e-26,21.9161026036865,2483.7943907699,2.68044285777853e-09,3.94685679673746e-09,0,50.9785015361942,0,0,2564.65751279658,0,512.820512820513
"59",5.65315367998198,7.86921312586862,0.0689229526345291,0.000177139094932464,0.538787420504017,1.30090840424455e-08,0.0573489345859439,1.11682137119556,1.28563971565907e-110,0.0333389606780579,0.240649493938693,0.0533976888165649,1.88455854586076,4.67210159848387e-27,19.3580780365382,2450.85275871424,1.57934728571197e-09,2.32553271968918e-09,0,50.9785015373844,0,0,2564.67541852053,0,512.820512820513
"60",5.66188519422372,7.9015678283364,0.0696911672366794,0.000161671562754862,0.544676707803507,7.41557032899314e-09,0.0573489378748888,1.13804638694415,2.19562682019056e-113,0.0333471265464616,0.240649493938693,0.0543315846170227,1.88415044635108,7.95583279553867e-28,17.0664421196033,2417.87829565923,9.24359722219818e-10,1.36108682253247e-09,0,50.978501538095,0,0,2564.69378868905,0,512.820512820513
"61",5.67062338231175,7.93397741320908,0.0704608511099109,0.000147478345693783,0.550577241867817,4.17274818980241e-09,0.0573489397816386,1.15931280470572,3.57767014544887e-116,0.0333546196570023,0.240649493938693,0.0552811483156997,1.88373580705228,1.31144176034228e-28,15.0172375898391,2384.87994325542,5.37295467895756e-10,7.91148471293327e-10,0,50.9785015385163,0,0,2564.71263048582,0,512.820512820513
"62",5.67936780554878,7.96644022324018,0.0712319653844135,0.000134456091732041,0.556488720624955,2.31734226682325e-09,0.0573489408725963,1.18061946757543,5.56375264141467e-119,0.0333614945732269,0.240649493938693,0.0562466637096429,1.88331452687479,2.09149063306207e-29,13.1882523332081,2351.86671214352,3.10105378553913e-10,4.56619143175738e-10,0,50.9785015387644,0,0,2564.73195102143,0,512.820512820513
"63",5.68811783562,7.99895398037865,0.0720044568720305,0.000122510570008854,0.562410732228536,1.26986695632131e-09,0.0573489414884973,1.20196482908855,8.26001228344901e-122,0.0333678010432472,0.240649493938693,0.0572284199535156,1.88288650374354,3.22519976242145e-30,11.5589326653792,2318.84766155778,1.77681783657643e-10,2.61630108416789e-10,0,50.9785015389094,0,0,2564.75175733381,0,512.820512820513
"64",5.69687265912387,8.0315157962102,0.0727782582849917,0.000111555702574582,0.568342756723916,6.86491302425916e-10,0.0573489418315124,1.22334695850444,1.17099556393692e-124,0.0333735845109176,0.240649493938693,0.0582267116584045,1.88245163462469,4.8061507616591e-31,10.1102972510905,2285.83187709427,1.01047493341522e-10,1.48788840892807e-10,0,50.9785015389936,0,0,2564.77205639101,0,512.820512820513
"65",5.70563128192463,8.06412218268283,0.0735532884649179,0.000101512715515854,0.574284167793027,3.6603998452525e-10,0.0573489420199313,1.24476354648535,1.58564066974503e-127,0.0333788865639927,0.240649493938693,0.0592418389922943,1.88200981555865,6.91703468295358e-32,8.82485201242751,2252.82844656519,5.70251478906572e-11,8.39675025655017e-11,0,50.9785015390421,0,0,2564.7928550967,0,512.820512820513
"66",5.71439253337511,8.09676906305014,0.0743294526204933,9.2309394347123e-05,0.580234234565704,1.92462353683182e-10,0.0573489421219908,1.26621191110473,2.051350183186e-130,0.0333837453272376,0.240649493938693,0.0602741077822354,1.88156094169199,9.60860504240126e-33,7.68650634989433,2219.84643386648,3.19280206715553e-11,4.70128751404683e-11,0,50.9785015390698,0,0,2564.81416029888,0,512.820512820513
"67",5.72315507045141,8.12945178303059,0.0751066425722938,8.38794304015346e-05,0.586192123486022,9.97684447410463e-11,0.0573489421764921,1.28768900412709,2.53611150630595e-133,0.0333881958074958,0.240649493938693,0.0613238296182177,1.881104907315,1.28743124131688e-33,6.68049097287074,2186.89485079553,1.77315037501785e-11,2.61090087743069e-11,0,50.9785015390855,0,0,2564.83597880211,0,512.820512820513
"68",5.73191738179938,8.16216512210274,0.0758847370033698,7.61618465681005e-05,0.592156900223023,5.09772559756309e-11,0.0573489422051797,1.30919141750857,2.99706461750265e-136,0.0333922701968673,0.240649493938693,0.0623913219587601,1.88064160590125,1.65681619620726e-34,5.79327760811613,2153.98262676793,9.76532732356829e-12,1.43790972478833e-11,0,50.9785015390944,0,0,2564.85831738396,0,512.820512820513
"69",5.74067779171305,8.19490330492426,0.0766636017143072,6.91004921434191e-05,0.598127531616209,2.5668508597402e-11,0.0573489422200602,1.3307153900734,3.38630994409777e-139,0.0333959981393974,0.240649493938693,0.0634769082382137,1.88017093015138,1.54773055292272e-35,5.01250082667586,2121.11857639775,5.33201357041069e-12,7.85120038638429e-12,0,50.9785015390993,0,0,2564.88118281591,0,512.820512820513
"70",5.74943446405258,8.22766001283562,0.0774430898816316,6.26435978198386e-05,0.604102887647254,1.2734159527498e-11,0.057348942227665,1.35225681432755,3.65899530034498e-142,0.0333994069660175,0.240649493938693,0.0645809179757647,1.87969277203564,0,4.32688220112597,2088.31136492625,2.88569059299542e-12,4.24907678863356e-12,0,50.978501539102,0,0,2564.9045818895,0,512.820512820513
"71",5.75818540609911,8.26042839540368,0.0782230423185763,5.67433829395671e-05,0.610081743430629,6.22285187442797e-12,0.0573489422314933,1.37381124337678,3.78182581241832e-145,0.0334025219018924,0.240649493938693,0.0657036868861103,1.87920702284857,0,3.72615697681013,2055.56947150827,1.54756171905105e-12,2.27872960301399e-12,0,50.9785015391035,0,0,2564.92852144817,0,512.820512820513
