"","tran.ALK.dC","tran.ALK.flux.up","tran.ALK.flux.down","tran.DIC.dC","tran.DIC.flux.up","tran.DIC.flux.down","tran.TOT_P.dC","tran.TOT_P.flux.up","tran.TOT_P.flux.down","tran.TOT_N5.dC","tran.TOT_N5.flux.up","tran.TOT_N5.flux.down","tran.TOT_N3.dC","tran.TOT_N3.flux.up","tran.TOT_N3.flux.down","tran.TOT_S6.dC","tran.TOT_S6.flux.up","tran.TOT_S6.flux.down","tran.TOT_S2.dC","tran.TOT_S2.flux.up","tran.TOT_S2.flux.down","tran.CH4.dC","tran.CH4.flux.up","tran.CH4.flux.down","tran.O2.dC","tran.O2.flux.up","tran.O2.flux.down","tran.N2.dC","tran.N2.flux.up","tran.N2.flux.down","tran.Mn2.dC","tran.Mn2.flux.up","tran.Mn2.flux.down","tran.Fe2.dC","tran.Fe2.flux.up","tran.Fe2.flux.down","tran.Ca2.dC","tran.Ca2.flux.up","tran.Ca2.flux.down","tran.MnO2.dC","tran.MnO2.flux.up","tran.MnO2.flux.down","tran.OM.dC","tran.OM.flux.up","tran.OM.flux.down","tran.OM_beta.dC","tran.OM_beta.flux.up","tran.OM_beta.flux.down","tran.FeOH3.dC","tran.FeOH3.flux.up","tran.FeOH3.flux.down","tran.FeOH3_P.dC","tran.FeOH3_P.flux.up","tran.FeOH3_P.flux.down","tran.FeCO3.dC","tran.FeCO3.flux.up","tran.FeCO3.flux.down","tran.S0.dC","tran.S0.flux.up","tran.S0.flux.down","tran.FeS.dC","tran.FeS.flux.up","tran.FeS.flux.down","tran.Viv.dC","tran.Viv.flux.up","tran.Viv.flux.down","tran.CaCO3.dC","tran.CaCO3.flux.up","tran.CaCO3.flux.down","tran.Apatite.dC","tran.Apatite.flux.up","tran.Apatite.flux.down","tran.MnCO3.dC","tran.MnCO3.flux.up","tran.MnCO3.flux.down"
"11",-94.8699069268486,-0.969960645108594,0.00661598806388908,-76.0298584618771,-4.25398947374114,0.0120259212262052,-3.59680890357142,-0.0400967718536167,0.000189983531674281,21.842535208887,0.0142926129199433,3.52752324912911e-14,-10.2715627039505,-0.424672058086494,0.00137719369891571,27.1736706736682,0.23826076192622,0,-24.4580984181486,-0.195570293888837,4.03994742978191e-05,7.97934562049533,-0.00017701411606368,0.00420366175764007,0.422573484859028,3.92747658915729,0,-10.9213740140826,-0.116385710841709,3.00128078828715e-05,-7.17362564025129,-0.0497689861487018,0.000231013851299005,1.17098735511706,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,59.8959885830047,0.05,6.84966269013219e-149,500.069611387268,2.4455,1.23298350235742e-64,68.1162606714036,1.825,0.000103929158966321,-50.895813548855,0,1.0061721499986e-128,41.118687062215,0,4.86219733951357e-229,1.47740957147328e-150,0,1.0605649735344e-128,-22.6735953289788,0,0.0426500685630853,0,0,0,1.47740957147328e-150,0,1.0605649735344e-128,0,1,1,1.47740957147328e-150,0,1.0605649735344e-128,0,0.2,0.2
"12",-97.4684255428818,-0.969960645108594,0.00661598806388908,-76.5498873186426,-4.25398947374114,0.0120259212262052,-3.56934091717346,-0.0400967718536167,0.000189983531674281,20.8079567823636,0.0142926129199433,3.52752324912911e-14,-10.1856083632107,-0.424672058086494,0.00137719369891571,28.8864094299499,0.23826076192622,0,-26.068284783062,-0.195570293888837,4.03994742978191e-05,9.07014659534751,-0.00017701411606368,0.00420366175764007,0.0295707832043313,3.92747658915729,0,-10.4039848301983,-0.116385710841709,3.00128078828715e-05,-6.73138987211189,-0.0497689861487018,0.000231013851299005,0.595698644850781,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,55.8179785963143,0.05,6.84966269013219e-149,491.624963285567,2.4455,1.23298350235742e-64,67.930016432313,1.825,0.000103929158966321,-45.4710482417736,0,1.0061721499986e-128,40.5314005849609,0,4.86219733951357e-229,3.24017596628582e-151,0,1.0605649735344e-128,-23.3684312267848,0,0.0426500685630853,0,0,0,3.24017596628582e-151,0,1.0605649735344e-128,0,1,1,3.24017596628582e-151,0,1.0605649735344e-128,0,0.2,0.2
"13",-98.5630426228245,-0.969960645108594,0.00661598806388908,-76.4625879488758,-4.25398947374114,0.0120259212262052,-3.52430148302118,-0.0400967718536167,0.000189983531674281,19.7937618759434,0.0142926129199433,3.52752324912911e-14,-10.0997851240625,-0.424672058086494,0.00137719369891571,29.7919787590947,0.23826076192622,0,-26.9026349070638,-0.195570293888837,4.03994742978191e-05,9.55150701992125,-0.00017701411606368,0.00420366175764007,0.00175321641587137,3.92747658915729,0,-9.89688127624132,-0.116385710841709,3.00128078828715e-05,-6.21849749685811,-0.0497689861487018,0.000231013851299005,-0.0864222970049283,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,51.213435343854,0.05,6.84966269013219e-149,483.312248514526,2.4455,1.23298350235742e-64,67.7447099682504,1.825,0.000103929158966321,-38.998756299672,0,1.0061721499986e-128,39.7105010132751,0,4.86219733951357e-229,5.09277118455141e-151,0,1.0605649735344e-128,-23.7956555475508,0,0.0426500685630853,0,0,0,5.09277118455141e-151,0,1.0605649735344e-128,0,1,1,5.09277118455141e-151,0,1.0605649735344e-128,0,0.2,0.2
"14",-98.329939409669,-0.969960645108594,0.00661598806388908,-75.7122979924082,-4.25398947374114,0.0120259212262052,-3.46402475701199,-0.0400967718536167,0.000189983531674281,18.8021842003923,0.0142926129199433,3.52752324912911e-14,-10.0142804778905,-0.424672058086494,0.00137719369891571,30.0025874094768,0.23826076192622,0,-27.0718579044206,-0.195570293888837,4.03994742978191e-05,9.36768961886971,-0.00017701411606368,0.00420366175764007,8.99997904153e-05,3.92747658915729,0,-9.40109211586102,-0.116385710841709,3.00128078828715e-05,-5.66326693777757,-0.0497689861487018,0.000231013851299005,-0.8228953968983,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,46.3247514886854,0.05,6.84966269013219e-149,475.129518255519,2.4455,1.23298350235742e-64,67.5603336061413,1.825,0.000103929158966321,-31.9613856454093,0,1.0061721499986e-128,38.6925578081163,0,4.86219733951357e-229,1.1134290664691e-150,0,1.0605649735344e-128,-23.9729678242737,0,0.0426500685630853,0,0,0,1.1134290664691e-150,0,1.0605649735344e-128,0,1,1,1.1134290664691e-150,0,1.0605649735344e-128,0,0.2,0.2
"15",-96.9505492857204,-0.969960645108594,0.00661598806388908,-74.398786004205,-4.25398947374114,0.0120259212262052,-3.39070406723466,-0.0400967718536167,0.000189983531674281,17.8350189524889,0.0142926129199433,3.52752324912911e-14,-9.92911634501818,-0.424672058086494,0.00137719369891571,29.6291285756223,0.23826076192622,0,-26.6846890297283,-0.195570293888837,4.03994742978191e-05,8.61839020983576,-0.00017701411606368,0.00420366175764007,4.06582772212049e-06,3.92747658915729,0,-8.91750947689122,-0.116385710841709,3.00128078828715e-05,-5.09001386882052,-0.0497689861487018,0.000231013851299005,-1.56941658333073,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,41.3552807556218,0.05,6.84966269013219e-149,467.074853782569,2.4455,1.23298350235742e-64,67.3768798277191,1.825,0.000103929158966321,-24.7600777449024,0,1.0061721499986e-128,37.5112538910578,0,4.86219733951357e-229,-2.42872332385037e-150,0,1.0605649735344e-128,-23.9229454275223,0,0.0426500685630853,0,0,0,-2.42872332385037e-150,0,1.0605649735344e-128,0,1,1,-2.42872332385037e-150,0,1.0605649735344e-128,0,0.2,0.2
"16",-94.6069987423563,-0.969960645108594,0.00661598806388908,-72.6291154634605,-4.25398947374114,0.0120259212262052,-3.30652273830746,-0.0400967718536167,0.000189983531674281,16.8938971667536,0.0142926129199433,3.52752324912911e-14,-9.84430396741043,-0.424672058086494,0.00137719369891571,28.7784327592651,0.23826076192622,0,-25.8453239979932,-0.195570293888837,4.03994742978191e-05,7.41060167903203,-0.00017701411606368,0.00420366175764007,1.63709396464243e-07,3.92747658915729,0,-8.44694858340075,-0.116385710841709,3.00128078828715e-05,-4.51891011603416,-0.0497689861487018,0.000231013851299005,-2.29031729791102,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,36.4694962782411,0.05,6.84966269013219e-149,459.146365849338,2.4455,1.23298350235742e-64,67.1943412377667,1.825,0.000103929158966321,-17.7154210973581,0,1.0061721499986e-128,36.1992404313301,0,4.86219733951357e-229,-2.54564455990576e-153,0,1.0605649735344e-128,-23.6714155402722,0,0.0426500685630853,0,0,0,-2.54564455990576e-153,0,1.0605649735344e-128,0,1,1,-2.54564455990576e-153,0,1.0605649735344e-128,0,0.2,0.2
"17",-91.4773769468815,-0.969960645108594,0.00661598806388908,-70.5046258021103,-4.25398947374114,0.0120259212262052,-3.21359612738041,-0.0400967718536167,0.000189983531674281,15.9802866650162,0.0142926129199433,3.52752324912911e-14,-9.75985370964194,-0.424672058086494,0.00137719369891571,27.5510571423366,0.23826076192622,0,-24.6513813592551,-0.195570293888837,4.03994742978191e-05,5.84559497581954,-0.00017701411606368,0.00420366175764007,5.93542201593785e-09,3.92747658915729,0,-7.99014333250973,-0.116385710841709,3.00128078828715e-05,-3.96598498307297,-0.0497689861487018,0.000231013851299005,-2.95837422442028,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,31.7942867627186,0.05,6.84966269013219e-149,451.342194110078,2.4455,1.23298350235742e-64,67.0127105767725,1.825,0.000103929158966321,-11.0708662265895,0,1.0061721499986e-128,34.7873953724291,0,4.86219733951357e-229,2.93818706498776e-150,0,1.0605649735344e-128,-23.2459587483227,0,0.0426500685630853,0,0,0,2.93818706498776e-150,0,1.0605649735344e-128,0,1,1,2.93818706498776e-150,0,1.0605649735344e-128,0,0.2,0.2
"18",-87.7316857293133,-0.969960645108594,0.00661598806388908,-68.1185763500189,-4.25398947374114,0.0120259212262052,-3.11391817615457,-0.0400967718536167,0.000189983531674281,15.0954790250481,0.0142926129199433,3.52752324912911e-14,-9.67577559611784,-0.424672058086494,0.00137719369891571,26.039592891735,0.23826076192622,0,-23.1923662600092,-0.195570293888837,4.03994742978191e-05,4.01656302573703,-0.00017701411606368,0.00420366175764007,1.95405898034851e-10,3.92747658915729,0,-7.54773951252327,-0.116385710841709,3.00128078828715e-05,-3.44329075611195,-0.0497689861487018,0.000231013851299005,-3.55429099429913,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,27.4215109839531,0.05,6.84966269013219e-149,443.660506549242,2.4455,1.23298350235742e-64,66.8319807157682,1.825,0.000103929158966321,-4.99868212493161,0,1.0061721499986e-128,33.3041713921421,0,4.86219733951357e-229,-1.36166945412134e-150,0,1.0605649735344e-128,-22.6746045816996,0,0.0426500685630853,0,0,0,-1.36166945412134e-150,0,1.0605649735344e-128,0,1,1,-1.36166945412134e-150,0,1.0605649735344e-128,0,0.2,0.2
"19",-83.5285345691207,-0.969960645108594,0.00661598806388908,-65.5549232331082,-4.25398947374114,0.0120259212262052,-3.00932402910805,-0.0400967718536167,0.000189983531674281,14.240578914194,0.0142926129199433,3.52752324912911e-14,-9.59207934135516,-0.424672058086494,0.00137719369891571,24.3274702957896,0.23826076192622,0,-21.5486099045251,-0.195570293888837,4.03994742978191e-05,2.00739759644443,-0.00017701411606368,0.00420366175764007,5.88304386764092e-12,3.92747658915729,0,-7.1202894570976,-0.116385710841709,3.00128078828715e-05,-2.95921728745123,-0.0497689861487018,0.000231013851299005,-4.06591258809125,-0.00897442968506459,-0.00897442968506491,4.67035312795165e-16,0.001729,0.001729,23.4116331051691,0.05,6.84966269013219e-149,436.09949893011,2.4455,1.23298350235742e-64,66.6521446401095,1.825,0.000103929158966321,0.391991225611521,0,1.0061721499986e-128,31.775181544311,0,4.86219733951357e-229,3.08537312261962e-150,0,1.0605649735344e-128,-21.9847525981338,0,0.0426500685630853,0,0,0,3.08537312261962e-150,0,1.0605649735344e-128,0,1,1,3.08537312261962e-150,0,1.0605649735344e-128,0,0.2,0.2
"20",-79.0125945107859,-0.969960645108594,0.00661598806388908,-62.8875954267977,-4.25398947374114,0.0120259212262052,-2.90146699256305,-0.0400967718536167,0.000189983531674281,13.4164968161468,0.0142926129199433,3.52752324912911e-14,-9.50877435580727,-0.424672058086494,0.00137719369891571,22.4882289278541,0.23826076192622,0,-19.7906488569461,-0.195570293888837,4.03994742978191e-05,-0.108034680260952,-0.00017701411606368,0.00420366175764007,1.62954457697242e-13,3.92747658915729,0,-6.70824840807252,-0.116385710841709,3.00128078828715e-05,-2.51892138711695,-0.0497689861487018,0.000231013851299005,-4.48724485068913,-0.00897442968506459,-0.00897442968506491,-4.66204266810586e-16,0.001729,0.001729,19.798119801698,0.05,6.84966269013219e-149,428.657394251837,2.4455,1.23298350235742e-64,66.4731954596414,1.825,0.000103929158966321,5.04568242739681,0,1.0061721499986e-128,30.2229891508,0,4.86219733951357e-229,9.03407376888776e-151,0,1.0605649735344e-128,-21.2023343253761,0,0.0426500685630853,0,0,0,9.03407376888776e-151,0,1.0605649735344e-128,0,1,1,9.03407376888776e-151,0,1.0605649735344e-128,0,0.2,0.2
"21",-74.3128100169273,-0.969960645108594,0.00661598806388908,-60.1801927525835,-4.25398947374114,0.0120259212262052,-2.79180729802782,-0.0400967718536167,0.000189983531674281,12.6239452472984,0.0142926129199433,3.52752324912911e-14,-9.42586975051916,-0.424672058086494,0.00137719369891571,20.5852081650186,0.23826076192622,0,-17.9789987508298,-0.195570293888837,4.03994742978191e-05,-2.26619434463456,-0.00017701411606368,0.00420366175764007,4.17444598147758e-15,3.92747658915729,0,-6.31197262365001,-0.116385710841709,3.00128078828715e-05,-2.12482790964799,-0.0497689861487018,0.000231013851299005,-4.81736508394543,-0.00897442968506459,-0.00897442968506491,0,0.001729,0.001729,16.5922275973074,0.05,6.84966269013219e-149,421.332442232684,2.4455,1.23298350235742e-64,66.2951264029358,1.825,0.000103929158966321,8.95048927613153,0,1.0061721499986e-128,28.6670596698178,0,4.86219733951357e-229,-3.86696991961326e-150,0,1.0605649735344e-128,-20.3512103631689,0,0.0426500685630853,0,0,0,-3.86696991961326e-150,0,1.0605649735344e-128,0,1,1,-3.86696991961326e-150,0,1.0605649735344e-128,0,0.2,0.2
