"","H","OH","H2CO3","HCO3","CO3","H3PO4","H2PO4","HPO4","PO4","HNO3","NO3","NH4","NH3","H2SO4","HSO4","SO4","H2S","HS","S2"
"299",0.000449101789477836,2.22666670102269e-05,7.43629218589478,7.39625132587797,0.000770312374601639,1.00550882728502e-05,0.154896320733205,0.0212665144981661,2.26647812057768e-08,9.53814131975644e-54,4.97873449855625e-46,1.8674751223102,0.00233835281810151,9.87262873109738e-26,2.19830536470945e-16,6.16230563172306e-12,0.00338596970240465,0.000753942598701615,1.6787788790114e-11
"300",0.000449569954362728,2.22434793583462e-05,7.44939325884233,7.40156611426951,0.00077006315448989,1.00771474875397e-05,0.155074480906545,0.0212688034232135,2.26436158538995e-08,9.54806568123761e-54,4.97872477538057e-46,1.87072840089548,0.0023399870872643,8.69234171000504e-26,1.93347923402188e-16,5.41429897008318e-12,0.00338541359224736,0.000753033773586189,1.6750091198902e-11
"301",0.000450033616554143,2.22205622694786e-05,7.46238911537685,7.40683951925123,0.000769817853953977,1.0098941772166e-05,0.155249751007229,0.0212709044369312,2.26225210294031e-08,9.55790099837433e-54,4.9787185023918e-46,1.8739554329332,0.00234160858820316,7.65012167311064e-26,1.69990005006443e-16,4.75530558566354e-12,0.00338486911618999,0.000752136949703347,1.67129059260589e-11
"302",0.000450492796427217,2.21979132170555e-05,7.47527982972466,7.41207156508776,0.000769576421248563,1.01204711286691e-05,0.155422138214711,0.0212728182030538,2.26014955649471e-08,9.567645367703e-54,4.97871445306344e-46,1.87715623725942,0.00234321732649578,6.73019081669574e-26,1.49396191683236e-16,4.17495382005925e-12,0.00338433598879483,0.000751251965766253,1.66762259402216e-11
"303",0.000450947514420827,2.21755297018178e-05,7.48806548369439,7.41726227899077,0.000769338805311691,1.0141735592624e-05,0.155591649969722,0.0212745454037879,2.25805383223261e-08,9.57729771743188e-54,4.97871183765962e-46,1.88033083460941,0.0023448133086809,5.91852942568705e-26,1.31246525070406e-16,3.66405358355342e-12,0.00338381393047494,0.00075037866320672,1.6640044333551e-11
"304",0.000451397791037486,2.21534092513305e-05,7.5007461666694,7.42241169111574,0.000769104955754528,1.01627352331932e-05,0.155758293974201,0.0212760867398636,2.2559648192252e-08,9.5868575118461e-54,4.97871014742505e-46,1.88347924761573,0.00234639654225688,5.20268528597385e-26,1.15257216346054e-16,3.21446496707946e-12,0.00338330266739229,0.000749516886118596,1.66043543189682e-11
"305",0.000451843646843227,2.21315494195045e-05,7.51332197559877,7.42751983455831,0.000768874822851275,1.01834701530764e-05,0.155922078191159,0.0212774429305811,2.2538824094139e-08,9.59632456110775e-54,4.9787090544434e-46,1.88660150080596,0.00234796703567998,4.57160314227432e-26,1.01176660869606e-16,2.81898108646908e-12,0.00338280193135799,0.000748666481202445,1.65691492274584e-11
"306",0.000452285102467468,2.21099477861296e-05,7.52579301498683,7.43258674534994,0.000768648357529236,1.02039404884518e-05,0.156083010844524,0.0212786147138568,2.25180649758936e-08,9.6056988988158e-54,4.9787083472444e-46,1.88969762060002,0.00234952479836255,4.01547216296715e-26,8.87818798598614e-17,2.47122366075446e-12,0.0033823114597341,0.000747827297711489,1.65344225054434e-11
"307",0.000452722178602855,2.20886019564161e-05,7.53815939688141,7.43761246245311,0.000768425511359075,1.02241464089139e-05,0.156241100418923,0.021279602846265,2.249736981371e-08,9.61498070314843e-54,4.97870788937825e-46,1.89276763530718,0.002351069840671,3.52558957289446e-26,7.78753447373563e-17,2.16554997912071e-12,0.00338183099533746,0.000746999187398797,1.65001677122183e-11
"308",0.000453154896005087,2.20675095605449e-05,7.5504212408605,7.44259702775592,0.000768206236545224,1.02440881174041e-05,0.15639635565944,0.0212804081030781,2.24767376118681e-08,9.62417024605055e-54,4.97870759275277e-46,1.89581157512273,0.00235260217392367,3.09423879602185e-26,6.82821442138213e-17,1.89697004888168e-12,0.0033813602863451,0.000746182004465674,1.64663785174528e-11
"309",0.000453583275492719,2.20466682532269e-05,7.56257867401765,7.44754048606604,0.000767990485916437,1.02637658501365e-05,0.156548785571317,0.0212810312783035,2.24561674025366e-08,9.63326786047335e-54,4.97870740046262e-46,1.89882947212427,0.00235412181038847,2.71458061369014e-26,5.98474582366676e-17,1.66107284100338e-12,0.00338089908620147,0.000745375605511217,1.64330486987539e-11
"310",0.00045400733794695,2.20260757132707e-05,7.57463183094578,7.45244288510429,0.000767778212916537,1.02831798765174e-05,0.156698399419623,0.0212814731847184,2.24356582455805e-08,9.64227391924473e-54,4.97870727572742e-46,1.90182136026762,0.00235562876328042,2.38055599251776e-26,5.24343065308767e-17,1.45396066151774e-12,0.00338044715352732,0.000744579849483033,1.6400172139289e-11
"311",0.000454427104311384,2.20057296431592e-05,7.5865808537197,7.4573042754975,0.000767569371595267,1.03023304990598e-05,0.156845206728876,0.0212817346539012,2.24152092283715e-08,9.65118882143074e-54,4.97870719476019e-46,1.90478727538245,0.00235712304675891,2.08679937023121e-26,4.59215427608227e-17,1.27219077783658e-12,0.00338000425203018,0.000743794597629046,1.63677428254671e-11
"312",0.000454842595591773,2.19856277686339e-05,7.5984258918771,7.46212471077091,0.00076736391659934,1.03212180532915e-05,0.156989217282619,0.0212818165362611,2.23948194656032e-08,9.6600129835272e-54,4.97870714216779e-46,1.90772725516743,0.00235860467592496,1.82856130907294e-26,4.02020682934032e-17,1.1127235195596e-12,0.00337957015041649,0.00074301971345043,1.63357548446782e-11
"313",0.000455253832855747,2.19657678382878e-05,7.61016710239817,7.4669042473398,0.000767161803163582,1.03398429076581e-05,0.157130441122965,0.0212817197010639,2.23744880991092e-08,9.66874683376834e-54,4.97870710798271e-46,1.9106413391852,0.00236007366681812,1.60163953614393e-26,3.51812422115604e-17,9.72876154842898e-13,0.00337914462230527,0.000742255062655562,1.63042023830858e-11
"314",0.000455660837232508,2.1946147623166e-05,7.62180464968372,7.4716429445009,0.000766962987102264,1.03582054634202e-05,0.157268888550086,0.0212814450364565,2.23542142976857e-08,9.67739080844518e-54,4.97870708574704e-46,1.91352956885676,0.00236153003641337,1.40231748914588e-26,3.07754666313428e-17,8.50281916640802e-13,0.00337872744614336,0.000741500513115047,1.62730797234761e-11
"315",0.000456063629912518,2.19267649163741e-05,7.63333870553192,7.47634086442286,0.000766767424800541,1.03763061545447e-05,0.157404570121669,0.0212809934494871,2.23339972569164e-08,9.68594534952109e-54,4.97870707127355e-46,1.91639198745572,0.00236297380261771,1.22730957547156e-26,2.69109285409795e-17,7.42853618950382e-13,0.00337831840512214,0.000740755934817728,1.62423812431573e-11
"316",0.000456462232147156,2.19076175326947e-05,7.64476944911353,7.48099807213645,0.000766575073206044,1.03941454475909e-05,0.157537496652324,0.0212803658661244,2.23138361990024e-08,9.69441090308776e-54,4.97870706184593e-46,1.91922864010202,0.0023644049842667,1.07371243334712e-26,2.35224813298679e-17,6.48751362304993e-13,0.00337791728709569,0.000740021199827701,1.62121014119111e-11
"317",0.000456856665248358,2.1888703308211e-05,7.65609706694578,7.485614635524,0.000766385889820599,1.04117238415911e-05,0.157667679212954,0.0212795632312724,2.22937303725941e-08,9.70278791836045e-54,4.97870705570057e-46,1.92203957375538,0.00236582360112077,9.3896155656573e-27,2.05526509294834e-17,5.66353880834722e-13,0.00337752388450047,0.000739296182242273,1.61822347899942e-11
"318",0.000457246950588234,2.18700200999379e-05,7.66732175286472,7.49019062530838,0.000766199832692077,1.04290418679246e-05,0.157795129130079,0.021278586508784,2.22736790526266e-08,9.71107684702486e-54,4.97870705169172e-46,1.92482483720839,0.00236722967386131,8.20792710012952e-27,1.79507530658659e-17,4.94233130836372e-13,0.00337713799427634,0.000738580758150876,1.61527760261871e-11
"319",0.000457633109598663,2.18515657854604e-05,7.67844370799616,7.49472611504136,0.000766016860406371,1.04461000901879e-05,0.157919857985122,0.0212774366814707,2.22536815401592e-08,9.71927814281226e-54,4.97870704907495e-46,1.92758448107918,0.00236862322408672,7.17207622346279e-27,1.56721095415334e-17,4.31131763511631e-13,0.00337675941778896,0.000737874805594883,1.61237198558904e-11
